active_calories,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
4.0,,,,,,
3.0,,,,,,
7.0,,,,,,
62.0,,,,,,
62.0,,,,,,
11.0,,,,,,
11.0,,,,,,
15.0,,,,,,
220.0,,,,,,
16.0,,,,,,
126.0,,,,,,
14.0,,,,,,
43.0,,,,,,
47.0,,,,,,
22.0,,,,,,
23.0,,,,,,
28.0,,,,,,
27.0,,,,,,
37.0,,,,,,
30.0,,,,,,
63.0,,,,,,
65.0,,,,,,
127.0,,,,,,
72.0,,,,,,
83.0,,,,,,
443.0,,,,,,
89.0,,,,,,
19.0,,,,,,
272.0,,,,,,
91.0,,,,,,
273.0,,,,,,
91.0,,,,,,
96.0,,,,,,
276.0,,,,,,
113.0,,,,,,
277.0,,,,,,
114.0,,,,,,
308.0,,,,,,
343.0,,,,,,
321.0,,,,,,
39.0,,,,,,
324.0,,,,,,
327.0,,,,,,
356.0,,,,,,
341.0,,,,,,
134.0,,,,,,
136.0,,,,,,
132.0,,,,,,
348.0,,,,,,
356.0,,,,,,
117.0,,,,,,
387.0,,,,,,
286.0,,,,,,
404.0,,,,,,
121.0,,,,,,
409.0,,,,,,
420.0,,,,,,
382.0,,,,,,
444.0,,,,,,
153.0,,,,,,
407.0,,,,,,
145.0,,,,,,
465.0,,,,,,
146.0,,,,,,
412.0,,,,,,
413.0,,,,,,
417.0,,,,,,
385.0,,,,,,
478.0,,,,,,
147.0,,,,,,
149.0,,,,,,
438.0,,,,,,
143.0,,,,,,
150.0,,,,,,
171.0,,,,,,
173.0,,,,,,
161.0,,,,,,
449.0,,,,,,
453.0,,,,,,
500.0,,,,,,
456.0,,,,,,
503.0,,,,,,
127.0,,,,,,
504.0,,,,,,
459.0,,,,,,
162.0,,,,,,
469.0,,,,,,
165.0,,,,,,
472.0,,,,,,
474.0,,,,,,
476.0,,,,,,
15.0,,,,,,
34.0,,,,,,
484.0,,,,,,
489.0,,,,,,
167.0,,,,,,
492.0,,,,,,
496.0,,,,,,
7.0,,,,,,
11.0,,,,,,
518.0,,,,,,
14.0,,,,,,
499.0,,,,,,
22.0,,,,,,
0.0,,,,,,
50.0,,,,,,
518.0,,,,,,
37.0,,,,,,
522.0,,,,,,
173.0,,,,,,
522.0,,,,,,
510.0,,,,,,
513.0,,,,,,
65.0,,,,,,
63.0,,,,,,
513.0,,,,,,
174.0,,,,,,
592.0,,,,,,
54.0,,,,,,
57.0,,,,,,
107.0,,,,,,
173.0,,,,,,
122.0,,,,,,
123.0,,,,,,
0.0,,,,,,
132.0,,,,,,
514.0,,,,,,
139.0,,,,,,
146.0,,,,,,
151.0,,,,,,
107.0,,,,,,
160.0,,,,,,
167.0,,,,,,
170.0,,,,,,
175.0,,,,,,
531.0,,,,,,
520.0,,,,,,
522.0,,,,,,
531.0,,,,,,
177.0,,,,,,
535.0,,,,,,
181.0,,,,,,
525.0,,,,,,
527.0,,,,,,
546.0,,,,,,
1.0,,,,,,
527.0,,,,,,
529.0,,,,,,
255.0,,,,,,
261.0,,,,,,
0.0,,,,,,
2.0,,,,,,
21.0,,,,,,
38.0,,,,,,
62.0,,,,,,
42.0,,,,,,
43.0,,,,,,
48.0,,,,,,
48.0,,,,,,
49.0,,,,,,
174.0,,,,,,
529.0,,,,,,
10.0,,,,,,
11.0,,,,,,
531.0,,,,,,
533.0,,,,,,
12.0,,,,,,
12.0,,,,,,
19.0,,,,,,
538.0,,,,,,
178.0,,,,,,
541.0,,,,,,
21.0,,,,,,
23.0,,,,,,
3.0,,,,,,
2.0,,,,,,
550.0,,,,,,
30.0,,,,,,
180.0,,,,,,
36.0,,,,,,
7.0,,,,,,
42.0,,,,,,
58.0,,,,,,
292.0,,,,,,
83.0,,,,,,
64.0,,,,,,
87.0,,,,,,
74.0,,,,,,
69.0,,,,,,
534.0,,,,,,
299.0,,,,,,
84.0,,,,,,
70.0,,,,,,
113.0,,,,,,
553.0,,,,,,
75.0,,,,,,
7.0,,,,,,
115.0,,,,,,
105.0,,,,,,
78.0,,,,,,
534.0,,,,,,
82.0,,,,,,
534.0,,,,,,
587.0,,,,,,
87.0,,,,,,
113.0,,,,,,
98.0,,,,,,
118.0,,,,,,
102.0,,,,,,
309.0,,,,,,
592.0,,,,,,
181.0,,,,,,
172.0,,,,,,
129.0,,,,,,
334.0,,,,,,
189.0,,,,,,
13.0,,,,,,
193.0,,,,,,
16.0,,,,,,
104.0,,,,,,
134.0,,,,,,
198.0,,,,,,
7.0,,,,,,
345.0,,,,,,
246.0,,,,,,
256.0,,,,,,
345.0,,,,,,
16.0,,,,,,
293.0,,,,,,
300.0,,,,,,
300.0,,,,,,
154.0,,,,,,
410.0,,,,,,
108.0,,,,,,
301.0,,,,,,
163.0,,,,,,
112.0,,,,,,
116.0,,,,,,
17.0,,,,,,
177.0,,,,,,
116.0,,,,,,
181.0,,,,,,
119.0,,,,,,
18.0,,,,,,
445.0,,,,,,
25.0,,,,,,
344.0,,,,,,
344.0,,,,,,
19.0,,,,,,
215.0,,,,,,
534.0,,,,,,
241.0,,,,,,
251.0,,,,,,
253.0,,,,,,
254.0,,,,,,
9.0,,,,,,
708.0,,,,,,
368.0,,,,,,
10.0,,,,,,
369.0,,,,,,
19.0,,,,,,
373.0,,,,,,
20.0,,,,,,
375.0,,,,,,
20.0,,,,,,
384.0,,,,,,
126.0,,,,,,
397.0,,,,,,
408.0,,,,,,
411.0,,,,,,
412.0,,,,,,
21.0,,,,,,
413.0,,,,,,
0.0,,,,,,
583.0,,,,,,
7.0,,,,,,
586.0,,,,,,
594.0,,,,,,
7.0,,,,,,
441.0,,,,,,
613.0,,,,,,
25.0,,,,,,
455.0,,,,,,
636.0,,,,,,
457.0,,,,,,
497.0,,,,,,
659.0,,,,,,
661.0,,,,,,
43.0,,,,,,
43.0,,,,,,
515.0,,,,,,
0.0,,,,,,
6.0,,,,,,
4.0,,,,,,
538.0,,,,,,
538.0,,,,,,
679.0,,,,,,
6.0,,,,,,
582.0,,,,,,
37.0,,,,,,
583.0,,,,,,
0.0,,,,,,
6.0,,,,,,
679.0,,,,,,
679.0,,,,,,
680.0,,,,,,
585.0,,,,,,
585.0,,,,,,
585.0,,,,,,
585.0,,,,,,
9.0,,,,,,
589.0,,,,,,
28.0,,,,,,
601.0,,,,,,
39.0,,,,,,
11.0,,,,,,
0.0,,,,,,
19.0,,,,,,
7.0,,,,,,
0.0,,,,,,
9.0,,,,,,
651.0,,,,,,
41.0,,,,,,
41.0,,,,,,
25.0,,,,,,
655.0,,,,,,
125.0,,,,,,
708.0,,,,,,
48.0,,,,,,
664.0,,,,,,
9.0,,,,,,
10.0,,,,,,
52.0,,,,,,
47.0,,,,,,
664.0,,,,,,
668.0,,,,,,
47.0,,,,,,
670.0,,,,,,
671.0,,,,,,
678.0,,,,,,
559.0,,,,,,
18.0,,,,,,
24.0,,,,,,
67.0,,,,,,
39.0,,,,,,
68.0,,,,,,
42.0,,,,,,
68.0,,,,,,
9.0,,,,,,
2.0,,,,,,
5.0,,,,,,
69.0,,,,,,
22.0,,,,,,
32.0,,,,,,
129.0,,,,,,
133.0,,,,,,
38.0,,,,,,
137.0,,,,,,
7.0,,,,,,
59.0,,,,,,
40.0,,,,,,
7.0,,,,,,
212.0,,,,,,
148.0,,,,,,
183.0,,,,,,
148.0,,,,,,
69.0,,,,,,
151.0,,,,,,
48.0,,,,,,
157.0,,,,,,
59.0,,,,,,
168.0,,,,,,
169.0,,,,,,
50.0,,,,,,
170.0,,,,,,
170.0,,,,,,
12.0,,,,,,
186.0,,,,,,
60.0,,,,,,
173.0,,,,,,
75.0,,,,,,
60.0,,,,,,
190.0,,,,,,
76.0,,,,,,
196.0,,,,,,
177.0,,,,,,
62.0,,,,,,
679.0,,,,,,
68.0,,,,,,
208.0,,,,,,
56.0,,,,,,
123.0,,,,,,
693.0,,,,,,
694.0,,,,,,
209.0,,,,,,
123.0,,,,,,
181.0,,,,,,
158.0,,,,,,
148.0,,,,,,
187.0,,,,,,
195.0,,,,,,
57.0,,,,,,
33.0,,,,,,
172.0,,,,,,
123.0,,,,,,
125.0,,,,,,
202.0,,,,,,
36.0,,,,,,
78.0,,,,,,
79.0,,,,,,
31.0,,,,,,
212.0,,,,,,
695.0,,,,,,
42.0,,,,,,
695.0,,,,,,
77.0,,,,,,
43.0,,,,,,
697.0,,,,,,
77.0,,,,,,
79.0,,,,,,
108.0,,,,,,
44.0,,,,,,
111.0,,,,,,
47.0,,,,,,
47.0,,,,,,
127.0,,,,,,
112.0,,,,,,
114.0,,,,,,
117.0,,,,,,
1.0,,,,,,
312.0,,,,,,
313.0,,,,,,
316.0,,,,,,
123.0,,,,,,
319.0,,,,,,
64.0,,,,,,
2.0,,,,,,
351.0,,,,,,
374.0,,,,,,
74.0,,,,,,
397.0,,,,,,
381.0,,,,,,
405.0,,,,,,
385.0,,,,,,
71.0,,,,,,
4.0,,,,,,
82.0,,,,,,
394.0,,,,,,
77.0,,,,,,
79.0,,,,,,
79.0,,,,,,
1.0,,,,,,
9.0,,,,,,
4.0,,,,,,
417.0,,,,,,
80.0,,,,,,
123.0,,,,,,
9.0,,,,,,
423.0,,,,,,
82.0,,,,,,
434.0,,,,,,
17.0,,,,,,
601.0,,,,,,
601.0,,,,,,
449.0,,,,,,
83.0,,,,,,
449.0,,,,,,
93.0,,,,,,
419.0,,,,,,
507.0,,,,,,
453.0,,,,,,
511.0,,,,,,
456.0,,,,,,
87.0,,,,,,
83.0,,,,,,
429.0,,,,,,
517.0,,,,,,
460.0,,,,,,
91.0,,,,,,
52.0,,,,,,
520.0,,,,,,
463.0,,,,,,
439.0,,,,,,
11.0,,,,,,
464.0,,,,,,
464.0,,,,,,
125.0,,,,,,
86.0,,,,,,
464.0,,,,,,
86.0,,,,,,
464.0,,,,,,
87.0,,,,,,
465.0,,,,,,
89.0,,,,,,
487.0,,,,,,
110.0,,,,,,
495.0,,,,,,
503.0,,,,,,
95.0,,,,,,
510.0,,,,,,
100.0,,,,,,
101.0,,,,,,
757.0,,,,,,
23.0,,,,,,
513.0,,,,,,
5.0,,,,,,
653.0,,,,,,
105.0,,,,,,
519.0,,,,,,
105.0,,,,,,
519.0,,,,,,
117.0,,,,,,
127.0,,,,,,
528.0,,,,,,
537.0,,,,,,
92.0,,,,,,
105.0,,,,,,
31.0,,,,,,
540.0,,,,,,
543.0,,,,,,
555.0,,,,,,
129.0,,,,,,
557.0,,,,,,
108.0,,,,,,
557.0,,,,,,
602.0,,,,,,
109.0,,,,,,
604.0,,,,,,
559.0,,,,,,
229.0,,,,,,
560.0,,,,,,
562.0,,,,,,
110.0,,,,,,
6.0,,,,,,
563.0,,,,,,
564.0,,,,,,
628.0,,,,,,
46.0,,,,,,
29.0,,,,,,
565.0,,,,,,
120.0,,,,,,
247.0,,,,,,
49.0,,,,,,
36.0,,,,,,
38.0,,,,,,
39.0,,,,,,
47.0,,,,,,
48.0,,,,,,
110.0,,,,,,
583.0,,,,,,
49.0,,,,,,
10.0,,,,,,
589.0,,,,,,
113.0,,,,,,
54.0,,,,,,
13.0,,,,,,
115.0,,,,,,
598.0,,,,,,
304.0,,,,,,
60.0,,,,,,
61.0,,,,,,
62.0,,,,,,
659.0,,,,,,
65.0,,,,,,
67.0,,,,,,
601.0,,,,,,
82.0,,,,,,
22.0,,,,,,
22.0,,,,,,
86.0,,,,,,
602.0,,,,,,
602.0,,,,,,
90.0,,,,,,
22.0,,,,,,
0.0,,,,,,
27.0,,,,,,
741.0,,,,,,
742.0,,,,,,
23.0,,,,,,
0.0,,,,,,
603.0,,,,,,
24.0,,,,,,
26.0,,,,,,
28.0,,,,,,
609.0,,,,,,
29.0,,,,,,
609.0,,,,,,
609.0,,,,,,
118.0,,,,,,
30.0,,,,,,
108.0,,,,,,
20.0,,,,,,
611.0,,,,,,
34.0,,,,,,
580.0,,,,,,
582.0,,,,,,
52.0,,,,,,
54.0,,,,,,
611.0,,,,,,
54.0,,,,,,
595.0,,,,,,
56.0,,,,,,
620.0,,,,,,
97.0,,,,,,
625.0,,,,,,
627.0,,,,,,
71.0,,,,,,
73.0,,,,,,
2.0,,,,,,
37.0,,,,,,
82.0,,,,,,
96.0,,,,,,
648.0,,,,,,
91.0,,,,,,
8.0,,,,,,
649.0,,,,,,
97.0,,,,,,
97.0,,,,,,
121.0,,,,,,
121.0,,,,,,
97.0,,,,,,
98.0,,,,,,
3.0,,,,,,
23.0,,,,,,
123.0,,,,,,
133.0,,,,,,
89.0,,,,,,
663.0,,,,,,
154.0,,,,,,
93.0,,,,,,
672.0,,,,,,
94.0,,,,,,
674.0,,,,,,
94.0,,,,,,
681.0,,,,,,
23.0,,,,,,
158.0,,,,,,
683.0,,,,,,
160.0,,,,,,
7.0,,,,,,
686.0,,,,,,
100.0,,,,,,
192.0,,,,,,
173.0,,,,,,
27.0,,,,,,
691.0,,,,,,
100.0,,,,,,
703.0,,,,,,
174.0,,,,,,
176.0,,,,,,
100.0,,,,,,
725.0,,,,,,
727.0,,,,,,
730.0,,,,,,
245.0,,,,,,
105.0,,,,,,
178.0,,,,,,
107.0,,,,,,
271.0,,,,,,
125.0,,,,,,
275.0,,,,,,
34.0,,,,,,
178.0,,,,,,
737.0,,,,,,
145.0,,,,,,
125.0,,,,,,
146.0,,,,,,
276.0,,,,,,
741.0,,,,,,
162.0,,,,,,
19.0,,,,,,
37.0,,,,,,
166.0,,,,,,
37.0,,,,,,
167.0,,,,,,
38.0,,,,,,
168.0,,,,,,
13.0,,,,,,
176.0,,,,,,
39.0,,,,,,
328.0,,,,,,
15.0,,,,,,
40.0,,,,,,
179.0,,,,,,
179.0,,,,,,
196.0,,,,,,
203.0,,,,,,
180.0,,,,,,
220.0,,,,,,
757.0,,,,,,
43.0,,,,,,
16.0,,,,,,
21.0,,,,,,
18.0,,,,,,
233.0,,,,,,
20.0,,,,,,
46.0,,,,,,
235.0,,,,,,
236.0,,,,,,
455.0,,,,,,
234.0,,,,,,
11.0,,,,,,
6.0,,,,,,
253.0,,,,,,
696.0,,,,,,
236.0,,,,,,
466.0,,,,,,
275.0,,,,,,
50.0,,,,,,
484.0,,,,,,
265.0,,,,,,
279.0,,,,,,
307.0,,,,,,
51.0,,,,,,
276.0,,,,,,
513.0,,,,,,
293.0,,,,,,
293.0,,,,,,
312.0,,,,,,
327.0,,,,,,
358.0,,,,,,
371.0,,,,,,
16.0,,,,,,
371.0,,,,,,
24.0,,,,,,
573.0,,,,,,
20.0,,,,,,
373.0,,,,,,
387.0,,,,,,
614.0,,,,,,
412.0,,,,,,
614.0,,,,,,
438.0,,,,,,
439.0,,,,,,
441.0,,,,,,
27.0,,,,,,
631.0,,,,,,
631.0,,,,,,
643.0,,,,,,
51.0,,,,,,
451.0,,,,,,
453.0,,,,,,
276.0,,,,,,
465.0,,,,,,
20.0,,,,,,
663.0,,,,,,
469.0,,,,,,
21.0,,,,,,
471.0,,,,,,
667.0,,,,,,
30.0,,,,,,
668.0,,,,,,
485.0,,,,,,
487.0,,,,,,
682.0,,,,,,
505.0,,,,,,
512.0,,,,,,
513.0,,,,,,
4.0,,,,,,
4.0,,,,,,
4.0,,,,,,
395.0,,,,,,
684.0,,,,,,
3.0,,,,,,
553.0,,,,,,
24.0,,,,,,
555.0,,,,,,
24.0,,,,,,
689.0,,,,,,
123.0,,,,,,
45.0,,,,,,
565.0,,,,,,
25.0,,,,,,
575.0,,,,,,
577.0,,,,,,
592.0,,,,,,
598.0,,,,,,
14.0,,,,,,
26.0,,,,,,
13.0,,,,,,
615.0,,,,,,
615.0,,,,,,
630.0,,,,,,
360.0,,,,,,
645.0,,,,,,
654.0,,,,,,
3.0,,,,,,
659.0,,,,,,
28.0,,,,,,
661.0,,,,,,
0.0,,,,,,
30.0,,,,,,
23.0,,,,,,
309.0,,,,,,
148.0,,,,,,
4.0,,,,,,
150.0,,,,,,
661.0,,,,,,
160.0,,,,,,
662.0,,,,,,
161.0,,,,,,
11.0,,,,,,
161.0,,,,,,
665.0,,,,,,
161.0,,,,,,
166.0,,,,,,
162.0,,,,,,
4.0,,,,,,
666.0,,,,,,
169.0,,,,,,
171.0,,,,,,
176.0,,,,,,
179.0,,,,,,
668.0,,,,,,
3.0,,,,,,
180.0,,,,,,
13.0,,,,,,
182.0,,,,,,
195.0,,,,,,
185.0,,,,,,
11.0,,,,,,
185.0,,,,,,
186.0,,,,,,
12.0,,,,,,
190.0,,,,,,
205.0,,,,,,
35.0,,,,,,
209.0,,,,,,
191.0,,,,,,
679.0,,,,,,
234.0,,,,,,
192.0,,,,,,
3.0,,,,,,
680.0,,,,,,
96.0,,,,,,
193.0,,,,,,
35.0,,,,,,
682.0,,,,,,
38.0,,,,,,
683.0,,,,,,
683.0,,,,,,
200.0,,,,,,
683.0,,,,,,
3.0,,,,,,
7.0,,,,,,
683.0,,,,,,
222.0,,,,,,
684.0,,,,,,
207.0,,,,,,
684.0,,,,,,
684.0,,,,,,
214.0,,,,,,
218.0,,,,,,
218.0,,,,,,
3.0,,,,,,
221.0,,,,,,
3.0,,,,,,
221.0,,,,,,
10.0,,,,,,
141.0,,,,,,
222.0,,,,,,
3.0,,,,,,
227.0,,,,,,
687.0,,,,,,
4.0,,,,,,
234.0,,,,,,
13.0,,,,,,
696.0,,,,,,
2.0,,,,,,
13.0,,,,,,
12.0,,,,,,
13.0,,,,,,
4.0,,,,,,
234.0,,,,,,
696.0,,,,,,
13.0,,,,,,
4.0,,,,,,
2.0,,,,,,
2.0,,,,,,
545.0,,,,,,
30.0,,,,,,
1.0,,,,,,
49.0,,,,,,
2.0,,,,,,
0.0,,,,,,
0.0,,,,,,
90.0,,,,,,
103.0,,,,,,
0.0,,,,,,
3.0,,,,,,
6.0,,,,,,
679.0,,,,,,
8.0,,,,,,
8.0,,,,,,
0.0,,,,,,
86.0,,,,,,
10.0,,,,,,
87.0,,,,,,
10.0,,,,,,
87.0,,,,,,
6.0,,,,,,
10.0,,,,,,
102.0,,,,,,
95.0,,,,,,
98.0,,,,,,
110.0,,,,,,
112.0,,,,,,
114.0,,,,,,
115.0,,,,,,
7.0,,,,,,
10.0,,,,,,
117.0,,,,,,
2.0,,,,,,
113.0,,,,,,
144.0,,,,,,
144.0,,,,,,
122.0,,,,,,
8.0,,,,,,
12.0,,,,,,
7.0,,,,,,
657.0,,,,,,
142.0,,,,,,
117.0,,,,,,
115.0,,,,,,
127.0,,,,,,
128.0,,,,,,
8.0,,,,,,
0.0,,,,,,
128.0,,,,,,
3.0,,,,,,
13.0,,,,,,
4.0,,,,,,
151.0,,,,,,
6.0,,,,,,
6.0,,,,,,
15.0,,,,,,
6.0,,,,,,
144.0,,,,,,
8.0,,,,,,
167.0,,,,,,
12.0,,,,,,
144.0,,,,,,
27.0,,,,,,
13.0,,,,,,
14.0,,,,,,
28.0,,,,,,
178.0,,,,,,
152.0,,,,,,
214.0,,,,,,
154.0,,,,,,
29.0,,,,,,
42.0,,,,,,
30.0,,,,,,
46.0,,,,,,
159.0,,,,,,
59.0,,,,,,
2.0,,,,,,
159.0,,,,,,
182.0,,,,,,
47.0,,,,,,
160.0,,,,,,
75.0,,,,,,
17.0,,,,,,
4.0,,,,,,
94.0,,,,,,
96.0,,,,,,
59.0,,,,,,
164.0,,,,,,
97.0,,,,,,
10.0,,,,,,
165.0,,,,,,
10.0,,,,,,
183.0,,,,,,
166.0,,,,,,
5.0,,,,,,
186.0,,,,,,
11.0,,,,,,
187.0,,,,,,
187.0,,,,,,
103.0,,,,,,
2.0,,,,,,
2.0,,,,,,
66.0,,,,,,
73.0,,,,,,
167.0,,,,,,
11.0,,,,,,
155.0,,,,,,
169.0,,,,,,
13.0,,,,,,
172.0,,,,,,
175.0,,,,,,
14.0,,,,,,
180.0,,,,,,
16.0,,,,,,
181.0,,,,,,
17.0,,,,,,
103.0,,,,,,
5.0,,,,,,
107.0,,,,,,
6.0,,,,,,
110.0,,,,,,
8.0,,,,,,
182.0,,,,,,
8.0,,,,,,
111.0,,,,,,
111.0,,,,,,
83.0,,,,,,
9.0,,,,,,
3.0,,,,,,
111.0,,,,,,
113.0,,,,,,
17.0,,,,,,
9.0,,,,,,
121.0,,,,,,
9.0,,,,,,
126.0,,,,,,
183.0,,,,,,
136.0,,,,,,
183.0,,,,,,
85.0,,,,,,
137.0,,,,,,
17.0,,,,,,
137.0,,,,,,
86.0,,,,,,
0.0,,,,,,
138.0,,,,,,
183.0,,,,,,
11.0,,,,,,
143.0,,,,,,
147.0,,,,,,
211.0,,,,,,
18.0,,,,,,
3.0,,,,,,
4.0,,,,,,
6.0,,,,,,
0.0,,,,,,
5.0,,,,,,
7.0,,,,,,
214.0,,,,,,
7.0,,,,,,
214.0,,,,,,
200.0,,,,,,
214.0,,,,,,
11.0,,,,,,
1.0,,,,,,
6.0,,,,,,
9.0,,,,,,
182.0,,,,,,
12.0,,,,,,
13.0,,,,,,
14.0,,,,,,
41.0,,,,,,
13.0,,,,,,
14.0,,,,,,
14.0,,,,,,
0.0,,,,,,
19.0,,,,,,
21.0,,,,,,
15.0,,,,,,
200.0,,,,,,
1.0,,,,,,
2.0,,,,,,
201.0,,,,,,
18.0,,,,,,
42.0,,,,,,
45.0,,,,,,
201.0,,,,,,
202.0,,,,,,
47.0,,,,,,
54.0,,,,,,
55.0,,,,,,
55.0,,,,,,
58.0,,,,,,
57.0,,,,,,
61.0,,,,,,
63.0,,,,,,
63.0,,,,,,
15.0,,,,,,
16.0,,,,,,
66.0,,,,,,
17.0,,,,,,
66.0,,,,,,
19.0,,,,,,
213.0,,,,,,
68.0,,,,,,
24.0,,,,,,
24.0,,,,,,
