distance,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0.0,,,,,,
11833.09,,,,,,
134.6,,,,,,
10022.11,,,,,,
24.51,,,,,,
10316.36,,,,,,
24.51,,,,,,
157.56,,,,,,
0.0,,,,,,
15.27,,,,,,
148.37,,,,,,
11389.3,,,,,,
26.36,,,,,,
26.36,,,,,,
0.0,,,,,,
441.81,,,,,,
11540.25,,,,,,
45.17,,,,,,
11606.76,,,,,,
45.17,,,,,,
11637.63,,,,,,
11768.16,,,,,,
9325.85,,,,,,
514.64,,,,,,
0.0,,,,,,
354.97,,,,,,
1072.81,,,,,,
0.0,,,,,,
0.0,,,,,,
408.81,,,,,,
0.0,,,,,,
2014.04,,,,,,
1.67,,,,,,
1402.95,,,,,,
0.0,,,,,,
1470.94,,,,,,
0.0,,,,,,
1654.61,,,,,,
0.0,,,,,,
1733.78,,,,,,
1.67,,,,,,
0.0,,,,,,
1778.12,,,,,,
1.67,,,,,,
0.0,,,,,,
12007.16,,,,,,
1790.0,,,,,,
1484.4,,,,,,
1245.53,,,,,,
1927.74,,,,,,
467.93,,,,,,
1733.78,,,,,,
331.22,,,,,,
0.0,,,,,,
12038.84,,,,,,
576.39,,,,,,
0.0,,,,,,
660.32,,,,,,
805.2,,,,,,
0.0,,,,,,
3807.1,,,,,,
898.63,,,,,,
3921.46,,,,,,
4348.08,,,,,,
4619.6,,,,,,
30.79,,,,,,
4650.08,,,,,,
4745.09,,,,,,
30.79,,,,,,
30.79,,,,,,
30.79,,,,,,
30.79,,,,,,
0.0,,,,,,
53.05,,,,,,
4847.48,,,,,,
30.79,,,,,,
6.78,,,,,,
4903.7,,,,,,
30.79,,,,,,
4972.16,,,,,,
17.24,,,,,,
6524.05,,,,,,
6524.05,,,,,,
5093.95,,,,,,
30.79,,,,,,
32.23,,,,,,
4854.61,,,,,,
5179.8,,,,,,
5206.2,,,,,,
30.79,,,,,,
4924.28,,,,,,
5252.91,,,,,,
544.68,,,,,,
5842.76,,,,,,
5282.11,,,,,,
5026.57,,,,,,
5356.54,,,,,,
30.79,,,,,,
30.79,,,,,,
30.79,,,,,,
30.79,,,,,,
5570.87,,,,,,
34.86,,,,,,
5649.48,,,,,,
5716.86,,,,,,
32.23,,,,,,
32.23,,,,,,
32.23,,,,,,
8295.29,,,,,,
108.46,,,,,,
11389.3,,,,,,
5825.34,,,,,,
32.23,,,,,,
34.86,,,,,,
5873.09,,,,,,
5961.06,,,,,,
32.23,,,,,,
765.49,,,,,,
17.24,,,,,,
5962.61,,,,,,
5962.61,,,,,,
6026.19,,,,,,
6029.21,,,,,,
34.86,,,,,,
6036.34,,,,,,
6589.77,,,,,,
34.86,,,,,,
2453.98,,,,,,
34.86,,,,,,
2.74,,,,,,
7204.2,,,,,,
30.79,,,,,,
6252.47,,,,,,
34.86,,,,,,
2754.55,,,,,,
203.47,,,,,,
34.86,,,,,,
6.78,,,,,,
34.86,,,,,,
256.51,,,,,,
17.24,,,,,,
34.86,,,,,,
3681.85,,,,,,
269.97,,,,,,
278.68,,,,,,
322.22,,,,,,
350.72,,,,,,
454.41,,,,,,
266.54,,,,,,
266.54,,,,,,
6552.55,,,,,,
266.54,,,,,,
0.0,,,,,,
291.06,,,,,,
0.0,,,,,,
6842.32,,,,,,
470.78,,,,,,
34.86,,,,,,
34.86,,,,,,
6939.47,,,,,,
574.34,,,,,,
6338.78,,,,,,
6353.03,,,,,,
715.81,,,,,,
6463.09,,,,,,
812.4,,,,,,
7092.58,,,,,,
914.77,,,,,,
937.73,,,,,,
0.0,,,,,,
610.76,,,,,,
1043.02,,,,,,
7348.3,,,,,,
10.95,,,,,,
34.86,,,,,,
34.86,,,,,,
1378.7,,,,,,
0.0,,,,,,
34.86,,,,,,
2166.47,,,,,,
1124.56,,,,,,
2561.58,,,,,,
614.35,,,,,,
7529.62,,,,,,
17.24,,,,,,
2658.09,,,,,,
2723.55,,,,,,
0.0,,,,,,
700.55,,,,,,
3335.28,,,,,,
2903.29,,,,,,
7635.71,,,,,,
7692.22,,,,,,
7956.64,,,,,,
8025.52,,,,,,
4234.89,,,,,,
812.2,,,,,,
4776.18,,,,,,
985.47,,,,,,
4810.07,,,,,,
29.53,,,,,,
8077.77,,,,,,
34.86,,,,,,
8124.75,,,,,,
1164.75,,,,,,
17.24,,,,,,
29.53,,,,,,
1164.75,,,,,,
29.53,,,,,,
1185.46,,,,,,
29.53,,,,,,
1224.25,,,,,,
10.95,,,,,,
1260.12,,,,,,
30.79,,,,,,
10.95,,,,,,
30.79,,,,,,
1749.88,,,,,,
1934.07,,,,,,
2365.77,,,,,,
8295.29,,,,,,
30.79,,,,,,
169.16,,,,,,
2545.27,,,,,,
30.79,,,,,,
2588.38,,,,,,
3980.65,,,,,,
0.0,,,,,,
2847.18,,,,,,
12301.64,,,,,,
4061.89,,,,,,
3173.77,,,,,,
30.79,,,,,,
8438.06,,,,,,
4763.68,,,,,,
3267.95,,,,,,
3711.31,,,,,,
30.79,,,,,,
5142.45,,,,,,
5472.34,,,,,,
5724.27,,,,,,
6221.95,,,,,,
6420.46,,,,,,
10.95,,,,,,
10158.92,,,,,,
10.95,,,,,,
6471.73,,,,,,
6723.46,,,,,,
11079.68,,,,,,
7231.97,,,,,,
7506.02,,,,,,
10.95,,,,,,
11747.34,,,,,,
235.93,,,,,,
7709.05,,,,,,
4810.07,,,,,,
7984.74,,,,,,
8186.63,,,,,,
10.95,,,,,,
8889.25,,,,,,
9013.46,,,,,,
9019.0,,,,,,
200.39,,,,,,
200.39,,,,,,
224.14,,,,,,
6876.54,,,,,,
9790.46,,,,,,
10.95,,,,,,
9803.13,,,,,,
10.95,,,,,,
12247.63,,,,,,
34.86,,,,,,
30.79,,,,,,
10000.15,,,,,,
10.95,,,,,,
10200.08,,,,,,
10526.06,,,,,,
10710.75,,,,,,
10.95,,,,,,
10.95,,,,,,
519.48,,,,,,
11518.76,,,,,,
6287.41,,,,,,
11788.52,,,,,,
11845.53,,,,,,
10.95,,,,,,
0.0,,,,,,
10.95,,,,,,
10.95,,,,,,
3759.6,,,,,,
2250.38,,,,,,
2536.18,,,,,,
2602.68,,,,,,
3.67,,,,,,
3.67,,,,,,
2818.8,,,,,,
3.67,,,,,,
3.67,,,,,,
3084.5,,,,,,
10.95,,,,,,
2919.2,,,,,,
3479.24,,,,,,
664.22,,,,,,
3023.53,,,,,,
3240.48,,,,,,
3226.23,,,,,,
1042.9,,,,,,
3405.95,,,,,,
12236.29,,,,,,
167.93,,,,,,
3453.91,,,,,,
3.67,,,,,,
12291.35,,,,,,
3.67,,,,,,
486.23,,,,,,
3479.24,,,,,,
545.61,,,,,,
26.92,,,,,,
26.92,,,,,,
9689.91,,,,,,
681.8,,,,,,
821.15,,,,,,
0.0,,,,,,
7.13,,,,,,
0.0,,,,,,
1279.69,,,,,,
12005.46,,,,,,
334.2,,,,,,
0.0,,,,,,
1221.39,,,,,,
1238.81,,,,,,
15.02,,,,,,
1371.83,,,,,,
1293.59,,,,,,
1342.93,,,,,,
1549.13,,,,,,
1605.37,,,,,,
1652.07,,,,,,
1681.37,,,,,,
15.02,,,,,,
1693.06,,,,,,
1962.49,,,,,,
1962.49,,,,,,
1769.29,,,,,,
15.02,,,,,,
15.02,,,,,,
11801.19,,,,,,
1932.41,,,,,,
1674.24,,,,,,
1856.07,,,,,,
1856.07,,,,,,
15.02,,,,,,
0.0,,,,,,
38.8,,,,,,
50.68,,,,,,
2135.07,,,,,,
593.91,,,,,,
1962.49,,,,,,
15.02,,,,,,
2470.11,,,,,,
29.43,,,,,,
1975.95,,,,,,
647.75,,,,,,
29.43,,,,,,
29.43,,,,,,
3210.32,,,,,,
297.87,,,,,,
754.64,,,,,,
775.23,,,,,,
2250.64,,,,,,
924.86,,,,,,
0.0,,,,,,
2661.53,,,,,,
1161.57,,,,,,
29.43,,,,,,
0.0,,,,,,
1356.76,,,,,,
2359.89,,,,,,
15.02,,,,,,
2377.31,,,,,,
15.02,,,,,,
2394.73,,,,,,
0.0,,,,,,
2717.43,,,,,,
29.43,,,,,,
2739.6,,,,,,
2751.48,,,,,,
1474.72,,,,,,
2.14,,,,,,
2.14,,,,,,
800.19,,,,,,
946.66,,,,,,
2461.4,,,,,,
29.43,,,,,,
2201.56,,,,,,
2484.06,,,,,,
29.43,,,,,,
2506.23,,,,,,
2528.4,,,,,,
29.43,,,,,,
2625.61,,,,,,
29.43,,,,,,
2625.61,,,,,,
29.43,,,,,,
1504.8,,,,,,
0.0,,,,,,
1610.1,,,,,,
0.0,,,,,,
1658.88,,,,,,
0.0,,,,,,
2657.28,,,,,,
0.0,,,,,,
1690.55,,,,,,
1701.63,,,,,,
1090.75,,,,,,
0.0,,,,,,
13.5,,,,,,
29.43,,,,,,
0.0,,,,,,
1757.05,,,,,,
3.67,,,,,,
1844.09,,,,,,
2670.24,,,,,,
2000.5,,,,,,
2671.64,,,,,,
1135.09,,,,,,
2009.21,,,,,,
29.43,,,,,,
1135.09,,,,,,
0.0,,,,,,
2032.96,,,,,,
2680.23,,,,,,
3.67,,,,,,
2090.98,,,,,,
2140.32,,,,,,
3112.94,,,,,,
29.43,,,,,,
0.0,,,,,,
130.61,,,,,,
150.4,,,,,,
3158.07,,,,,,
3165.2,,,,,,
217.08,,,,,,
0.0,,,,,,
2639.07,,,,,,
242.42,,,,,,
10.95,,,,,,
264.69,,,,,,
0.0,,,,,,
277.11,,,,,,
277.11,,,,,,
308.21,,,,,,
2.14,,,,,,
2.14,,,,,,
2981.07,,,,,,
29.43,,,,,,
527.04,,,,,,
2981.07,,,,,,
2997.53,,,,,,
630.75,,,,,,
702.0,,,,,,
1003.27,,,,,,
750.31,,,,,,
379.16,,,,,,
800.19,,,,,,
533.54,,,,,,
0.0,,,,,,
1078.87,,,,,,
619.04,,,,,,
13.5,,,,,,
385.49,,,,,,
2961.28,,,,,,
440.91,,,,,,
465.45,,,,,,
13.5,,,,,,
1121.63,,,,,,
13.5,,,,,,
5917.26,,,,,,
482.08,,,,,,
0.0,,,,,,
935.18,,,,,,
0.0,,,,,,
13.5,,,,,,
979.52,,,,,,
569.96,,,,,,
3.67,,,,,,
13.5,,,,,,
677.94,,,,,,
710.62,,,,,,
727.25,,,,,,
0.0,,,,,,
1416.21,,,,,,
1878.48,,,,,,
846.81,,,,,,
851.11,,,,,,
4395.45,,,,,,
0.0,,,,,,
904.91,,,,,,
0.0,,,,,,
5233.08,,,,,,
0.0,,,,,,
5573.9,,,,,,
1162.4,,,,,,
1174.28,,,,,,
1199.62,,,,,,
0.0,,,,,,
1275.54,,,,,,
105.72,,,,,,
1374.49,,,,,,
1392.7,,,,,,
0.0,,,,,,
51.11,,,,,,
1992.9,,,,,,
5.93,,,,,,
5.93,,,,,,
408.47,,,,,,
19.19,,,,,,
3818.94,,,,,,
0.0,,,,,,
4395.45,,,,,,
0.0,,,,,,
4421.45,,,,,,
0.0,,,,,,
2.14,,,,,,
4466.58,,,,,,
38.76,,,,,,
4696.39,,,,,,
14545.2,,,,,,
2970.04,,,,,,
4776.35,,,,,,
4794.56,,,,,,
86.27,,,,,,
14815.97,,,,,,
14956.57,,,,,,
42.59,,,,,,
5001.2,,,,,,
5130.24,,,,,,
233.18,,,,,,
326.61,,,,,,
5.93,,,,,,
366.2,,,,,,
5.93,,,,,,
7432.85,,,,,,
15335.97,,,,,,
15335.97,,,,,,
15335.97,,,,,,
5.93,,,,,,
5396.96,,,,,,
5415.17,,,,,,
15074.29,,,,,,
1569.0,,,,,,
0.0,,,,,,
1754.67,,,,,,
5475.72,,,,,,
0.0,,,,,,
1970.67,,,,,,
2276.44,,,,,,
5489.18,,,,,,
2314.44,,,,,,
8203.86,,,,,,
5738.57,,,,,,
29.09,,,,,,
8246.52,,,,,,
2611.59,,,,,,
5834.01,,,,,,
5870.55,,,,,,
8927.63,,,,,,
15275.01,,,,,,
3427.92,,,,,,
3794.25,,,,,,
4246.34,,,,,,
4420.64,,,,,,
4462.39,,,,,,
39.16,,,,,,
5158.63,,,,,,
19.19,,,,,,
5188.25,,,,,,
19.19,,,,,,
12103.25,,,,,,
12.27,,,,,,
6270.33,,,,,,
0.0,,,,,,
6875.55,,,,,,
19.19,,,,,,
6991.1,,,,,,
7182.57,,,,,,
42.59,,,,,,
7606.49,,,,,,
7682.49,,,,,,
26.13,,,,,,
7758.55,,,,,,
7846.65,,,,,,
322.19,,,,,,
322.19,,,,,,
8065.31,,,,,,
8072.44,,,,,,
19.19,,,,,,
14648.13,,,,,,
4347.62,,,,,,
8.71,,,,,,
19.19,,,,,,
1141.85,,,,,,
8328.9,,,,,,
29.09,,,,,,
8548.42,,,,,,
9636.92,,,,,,
9766.99,,,,,,
39.16,,,,,,
10110.69,,,,,,
39.16,,,,,,
10294.49,,,,,,
11259.3,,,,,,
11259.3,,,,,,
11275.14,,,,,,
39.16,,,,,,
1450.66,,,,,,
11799.88,,,,,,
11860.11,,,,,,
12034.39,,,,,,
41.38,,,,,,
41.38,,,,,,
5001.2,,,,,,
12224.44,,,,,,
12313.28,,,,,,
12459.73,,,,,,
41.38,,,,,,
12481.11,,,,,,
7993.27,,,,,,
150.1,,,,,,
0.0,,,,,,
42.59,,,,,,
12605.68,,,,,,
2095.63,,,,,,
42.59,,,,,,
2930.22,,,,,,
1375.92,,,,,,
12984.67,,,,,,
1485.5,,,,,,
13563.33,,,,,,
1559.88,,,,,,
13992.98,,,,,,
0.0,,,,,,
14010.75,,,,,,
0.0,,,,,,
14030.68,,,,,,
1739.82,,,,,,
0.0,,,,,,
14254.64,,,,,,
14458.9,,,,,,
1855.41,,,,,,
42.59,,,,,,
1282.77,,,,,,
1973.36,,,,,,
2043.03,,,,,,
14545.2,,,,,,
2068.71,,,,,,
0.0,,,,,,
474.62,,,,,,
0.0,,,,,,
26.13,,,,,,
2199.36,,,,,,
0.0,,,,,,
2199.36,,,,,,
2213.61,,,,,,
700.27,,,,,,
2261.46,,,,,,
0.0,,,,,,
2307.38,,,,,,
2837.84,,,,,,
920.35,,,,,,
2358.84,,,,,,
0.0,,,,,,
2473.64,,,,,,
2505.31,,,,,,
68.88,,,,,,
2930.22,,,,,,
0.0,,,,,,
243.06,,,,,,
0.0,,,,,,
1891.82,,,,,,
48.29,,,,,,
0.0,,,,,,
279.12,,,,,,
87.08,,,,,,
0.0,,,,,,
710.52,,,,,,
0.0,,,,,,
2767.39,,,,,,
382.83,,,,,,
0.0,,,,,,
170.68,,,,,,
210.49,,,,,,
0.0,,,,,,
0.0,,,,,,
313.48,,,,,,
309.21,,,,,,
0.0,,,,,,
676.14,,,,,,
495.93,,,,,,
12642.64,,,,,,
792.33,,,,,,
676.61,,,,,,
710.52,,,,,,
2681.09,,,,,,
372.07,,,,,,
774.65,,,,,,
0.0,,,,,,
0.0,,,,,,
10144.73,,,,,,
0.0,,,,,,
549.83,,,,,,
0.0,,,,,,
756.48,,,,,,
945.68,,,,,,
945.68,,,,,,
978.93,,,,,,
1726.4,,,,,,
1104.02,,,,,,
1123.02,,,,,,
920.59,,,,,,
990.26,,,,,,
1318.99,,,,,,
1408.45,,,,,,
362.57,,,,,,
1574.68,,,,,,
0.0,,,,,,
1116.94,,,,,,
686.81,,,,,,
1692.65,,,,,,
1149.4,,,,,,
1227.78,,,,,,
1643.4,,,,,,
1643.4,,,,,,
1643.4,,,,,,
0.0,,,,,,
1419.53,,,,,,
374.87,,,,,,
1116.94,,,,,,
117.18,,,,,,
0.0,,,,,,
1467.03,,,,,,
2410.45,,,,,,
202.68,,,,,,
0.0,,,,,,
2519.88,,,,,,
620.43,,,,,,
0.0,,,,,,
2675.85,,,,,,
131.43,,,,,,
1564.39,,,,,,
0.0,,,,,,
718.71,,,,,,
0.0,,,,,,
1592.1,,,,,,
2646.56,,,,,,
338.45,,,,,,
1714.52,,,,,,
0.0,,,,,,
0.0,,,,,,
17.4,,,,,,
0.0,,,,,,
431.08,,,,,,
22.32,,,,,,
460.38,,,,,,
0.0,,,,,,
0.0,,,,,,
548.26,,,,,,
0.0,,,,,,
0.0,,,,,,
593.39,,,,,,
1211.81,,,,,,
1299.7,,,,,,
19.14,,,,,,
311.01,,,,,,
345.84,,,,,,
1765.44,,,,,,
713.86,,,,,,
22.32,,,,,,
1866.33,,,,,,
1976.94,,,,,,
2290.22,,,,,,
763.56,,,,,,
0.0,,,,,,
568.24,,,,,,
770.69,,,,,,
2391.45,,,,,,
829.6,,,,,,
966.11,,,,,,
17.4,,,,,,
1024.18,,,,,,
1040.8,,,,,,
741.05,,,,,,
1052.68,,,,,,
990.46,,,,,,
990.46,,,,,,
990.46,,,,,,
990.46,,,,,,
0.0,,,,,,
830.73,,,,,,
0.0,,,,,,
33.86,,,,,,
33.86,,,,,,
817.85,,,,,,
243.04,,,,,,
3.42,,,,,,
862.53,,,,,,
385.16,,,,,,
869.92,,,,,,
869.92,,,,,,
877.25,,,,,,
33.86,,,,,,
276.29,,,,,,
1131.86,,,,,,
974.63,,,,,,
0.0,,,,,,
1211.81,,,,,,
1865.0,,,,,,
19.14,,,,,,
1308.41,,,,,,
19.14,,,,,,
1315.54,,,,,,
1363.83,,,,,,
1643.4,,,,,,
1228.11,,,,,,
19.14,,,,,,
19.14,,,,,,
1699.74,,,,,,
19.14,,,,,,
40.82,,,,,,
19.14,,,,,,
22.32,,,,,,
1812.85,,,,,,
1839.41,,,,,,
22.32,,,,,,
22.32,,,,,,
2041.1,,,,,,
1058.55,,,,,,
2154.06,,,,,,
23.75,,,,,,
0.0,,,,,,
1172.57,,,,,,
1270.71,,,,,,
1488.7,,,,,,
1549.66,,,,,,
79.16,,,,,,
1672.59,,,,,,
1682.89,,,,,,
40.82,,,,,,
684.04,,,,,,
22.32,,,,,,
2479.33,,,,,,
5303.49,,,,,,
6148.55,,,,,,
0.0,,,,,,
300.72,,,,,,
6432.83,,,,,,
7837.38,,,,,,
6237.95,,,,,,
1575.21,,,,,,
7528.67,,,,,,
345.84,,,,,,
17.4,,,,,,
8329.69,,,,,,
8329.69,,,,,,
7973.56,,,,,,
354.55,,,,,,
7973.56,,,,,,
7998.1,,,,,,
389.38,,,,,,
8139.67,,,,,,
8036.9,,,,,,
1865.0,,,,,,
8119.58,,,,,,
0.0,,,,,,
113.23,,,,,,
1683.11,,,,,,
0.0,,,,,,
0.0,,,,,,
471.72,,,,,,
554.78,,,,,,
0.0,,,,,,
11066.38,,,,,,
13362.09,,,,,,
11442.25,,,,,,
622.95,,,,,,
149.65,,,,,,
13362.09,,,,,,
375.56,,,,,,
1645.49,,,,,,
2.09,,,,,,
0.0,,,,,,
8426.09,,,,,,
3632.07,,,,,,
2.09,,,,,,
12858.23,,,,,,
8437.17,,,,,,
0.0,,,,,,
8494.97,,,,,,
19.14,,,,,,
9739.77,,,,,,
10026.82,,,,,,
12156.08,,,,,,
12161.63,,,,,,
12199.6,,,,,,
435.76,,,,,,
12319.39,,,,,,
2.09,,,,,,
12401.21,,,,,,
2.09,,,,,,
12967.49,,,,,,
12491.89,,,,,,
5.74,,,,,,
13022.43,,,,,,
13022.43,,,,,,
2.09,,,,,,
2.09,,,,,,
12665.28,,,,,,
12680.32,,,,,,
12743.65,,,,,,
2.09,,,,,,
12789.57,,,,,,
13157.02,,,,,,
280.34,,,,,,
2.09,,,,,,
2.09,,,,,,
349.54,,,,,,
2.09,,,,,,
0.0,,,,,,
557.65,,,,,,
831.2,,,,,,
102.83,,,,,,
1677.28,,,,,,
0.0,,,,,,
1780.41,,,,,,
0.0,,,,,,
0.0,,,,,,
12980.95,,,,,,
5.74,,,,,,
13014.65,,,,,,
5.74,,,,,,
13022.43,,,,,,
10.1,,,,,,
10.1,,,,,,
0.0,,,,,,
0.0,,,,,,
497.59,,,,,,
0.0,,,,,,
3570.38,,,,,,
4336.91,,,,,,
0.0,,,,,,
4953.83,,,,,,
0.0,,,,,,
1545.61,,,,,,
1542.71,,,,,,
10.79,,,,,,
10.79,,,,,,
10.79,,,,,,
1545.61,,,,,,
1877.57,,,,,,
1877.57,,,,,,
10.79,,,,,,
1877.57,,,,,,
1602.61,,,,,,
1758.57,,,,,,
10.79,,,,,,
10.79,,,,,,
1877.57,,,,,,
13205.32,,,,,,
10.79,,,,,,
13362.09,,,,,,
2.09,,,,,,
11.08,,,,,,
25.33,,,,,,
0.0,,,,,,
45.12,,,,,,
