heart_rate,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
70,,,,,,
107,,,,,,
74,,,,,,
83,,,,,,
69,,,,,,
68,,,,,,
92,,,,,,
71,,,,,,
99,,,,,,
70,,,,,,
100,,,,,,
69,,,,,,
103,,,,,,
75,,,,,,
97,,,,,,
77,,,,,,
105,,,,,,
74,,,,,,
104,,,,,,
70,,,,,,
102,,,,,,
101,,,,,,
100,,,,,,
98,,,,,,
72,,,,,,
86,,,,,,
83,,,,,,
78,,,,,,
90,,,,,,
66,,,,,,
95,,,,,,
65,,,,,,
82,,,,,,
67,,,,,,
103,,,,,,
68,,,,,,
112,,,,,,
72,,,,,,
102,,,,,,
106,,,,,,
107,,,,,,
104,,,,,,
73,,,,,,
106,,,,,,
74,,,,,,
102,,,,,,
76,,,,,,
104,,,,,,
74,,,,,,
73,,,,,,
99,,,,,,
75,,,,,,
97,,,,,,
105,,,,,,
76,,,,,,
113,,,,,,
77,,,,,,
111,,,,,,
76,,,,,,
103,,,,,,
75,,,,,,
96,,,,,,
97,,,,,,
76,,,,,,
100,,,,,,
74,,,,,,
89,,,,,,
73,,,,,,
84,,,,,,
81,,,,,,
74,,,,,,
79,,,,,,
78,,,,,,
79,,,,,,
82,,,,,,
73,,,,,,
91,,,,,,
75,,,,,,
81,,,,,,
75,,,,,,
76,,,,,,
76,,,,,,
78,,,,,,
77,,,,,,
75,,,,,,
76,,,,,,
86,,,,,,
76,,,,,,
94,,,,,,
86,,,,,,
81,,,,,,
76,,,,,,
86,,,,,,
82,,,,,,
73,,,,,,
81,,,,,,
76,,,,,,
80,,,,,,
82,,,,,,
83,,,,,,
77,,,,,,
80,,,,,,
74,,,,,,
78,,,,,,
78,,,,,,
77,,,,,,
76,,,,,,
83,,,,,,
74,,,,,,
77,,,,,,
72,,,,,,
75,,,,,,
73,,,,,,
76,,,,,,
74,,,,,,
88,,,,,,
75,,,,,,
105,,,,,,
74,,,,,,
108,,,,,,
75,,,,,,
77,,,,,,
94,,,,,,
76,,,,,,
75,,,,,,
96,,,,,,
76,,,,,,
98,,,,,,
97,,,,,,
88,,,,,,
74,,,,,,
86,,,,,,
76,,,,,,
91,,,,,,
74,,,,,,
88,,,,,,
67,,,,,,
95,,,,,,
65,,,,,,
106,,,,,,
66,,,,,,
104,,,,,,
69,,,,,,
105,,,,,,
67,,,,,,
106,,,,,,
69,,,,,,
70,,,,,,
103,,,,,,
79,,,,,,
109,,,,,,
76,,,,,,
107,,,,,,
84,,,,,,
71,,,,,,
104,,,,,,
68,,,,,,
94,,,,,,
79,,,,,,
91,,,,,,
86,,,,,,
87,,,,,,
90,,,,,,
86,,,,,,
87,,,,,,
83,,,,,,
86,,,,,,
84,,,,,,
87,,,,,,
83,,,,,,
83,,,,,,
84,,,,,,
65,,,,,,
86,,,,,,
64,,,,,,
85,,,,,,
83,,,,,,
63,,,,,,
81,,,,,,
80,,,,,,
65,,,,,,
83,,,,,,
66,,,,,,
80,,,,,,
65,,,,,,
83,,,,,,
88,,,,,,
70,,,,,,
99,,,,,,
92,,,,,,
65,,,,,,
105,,,,,,
66,,,,,,
114,,,,,,
107,,,,,,
64,,,,,,
113,,,,,,
65,,,,,,
110,,,,,,
66,,,,,,
115,,,,,,
67,,,,,,
106,,,,,,
68,,,,,,
107,,,,,,
65,,,,,,
113,,,,,,
68,,,,,,
114,,,,,,
67,,,,,,
101,,,,,,
102,,,,,,
71,,,,,,
99,,,,,,
72,,,,,,
109,,,,,,
71,,,,,,
110,,,,,,
82,,,,,,
103,,,,,,
81,,,,,,
90,,,,,,
71,,,,,,
98,,,,,,
73,,,,,,
95,,,,,,
81,,,,,,
96,,,,,,
72,,,,,,
97,,,,,,
69,,,,,,
70,,,,,,
92,,,,,,
68,,,,,,
87,,,,,,
65,,,,,,
88,,,,,,
89,,,,,,
66,,,,,,
83,,,,,,
69,,,,,,
81,,,,,,
78,,,,,,
70,,,,,,
79,,,,,,
68,,,,,,
92,,,,,,
67,,,,,,
90,,,,,,
68,,,,,,
92,,,,,,
93,,,,,,
72,,,,,,
97,,,,,,
67,,,,,,
94,,,,,,
66,,,,,,
97,,,,,,
65,,,,,,
91,,,,,,
90,,,,,,
104,,,,,,
64,,,,,,
97,,,,,,
83,,,,,,
68,,,,,,
79,,,,,,
65,,,,,,
81,,,,,,
64,,,,,,
80,,,,,,
61,,,,,,
82,,,,,,
63,,,,,,
88,,,,,,
62,,,,,,
83,,,,,,
63,,,,,,
85,,,,,,
65,,,,,,
101,,,,,,
73,,,,,,
103,,,,,,
77,,,,,,
99,,,,,,
81,,,,,,
95,,,,,,
82,,,,,,
97,,,,,,
86,,,,,,
98,,,,,,
62,,,,,,
103,,,,,,
57,,,,,,
96,,,,,,
54,,,,,,
100,,,,,,
57,,,,,,
96,,,,,,
55,,,,,,
91,,,,,,
56,,,,,,
104,,,,,,
59,,,,,,
93,,,,,,
60,,,,,,
84,,,,,,
57,,,,,,
79,,,,,,
58,,,,,,
81,,,,,,
60,,,,,,
80,,,,,,
62,,,,,,
78,,,,,,
61,,,,,,
77,,,,,,
63,,,,,,
93,,,,,,
61,,,,,,
87,,,,,,
63,,,,,,
75,,,,,,
65,,,,,,
74,,,,,,
66,,,,,,
78,,,,,,
77,,,,,,
74,,,,,,
97,,,,,,
101,,,,,,
76,,,,,,
73,,,,,,
90,,,,,,
71,,,,,,
105,,,,,,
75,,,,,,
107,,,,,,
80,,,,,,
108,,,,,,
75,,,,,,
107,,,,,,
77,,,,,,
113,,,,,,
75,,,,,,
109,,,,,,
74,,,,,,
96,,,,,,
69,,,,,,
93,,,,,,
66,,,,,,
104,,,,,,
71,,,,,,
85,,,,,,
68,,,,,,
107,,,,,,
69,,,,,,
97,,,,,,
70,,,,,,
94,,,,,,
75,,,,,,
84,,,,,,
72,,,,,,
78,,,,,,
88,,,,,,
79,,,,,,
84,,,,,,
71,,,,,,
91,,,,,,
72,,,,,,
70,,,,,,
62,,,,,,
75,,,,,,
64,,,,,,
78,,,,,,
62,,,,,,
82,,,,,,
55,,,,,,
87,,,,,,
54,,,,,,
88,,,,,,
56,,,,,,
84,,,,,,
57,,,,,,
101,,,,,,
108,,,,,,
58,,,,,,
103,,,,,,
57,,,,,,
104,,,,,,
58,,,,,,
86,,,,,,
62,,,,,,
78,,,,,,
64,,,,,,
71,,,,,,
62,,,,,,
76,,,,,,
60,,,,,,
80,,,,,,
61,,,,,,
81,,,,,,
60,,,,,,
79,,,,,,
61,,,,,,
76,,,,,,
66,,,,,,
81,,,,,,
83,,,,,,
80,,,,,,
77,,,,,,
74,,,,,,
75,,,,,,
66,,,,,,
76,,,,,,
65,,,,,,
75,,,,,,
74,,,,,,
69,,,,,,
72,,,,,,
74,,,,,,
66,,,,,,
75,,,,,,
55,,,,,,
74,,,,,,
52,,,,,,
53,,,,,,
79,,,,,,
55,,,,,,
86,,,,,,
54,,,,,,
82,,,,,,
64,,,,,,
95,,,,,,
106,,,,,,
61,,,,,,
98,,,,,,
55,,,,,,
83,,,,,,
52,,,,,,
74,,,,,,
51,,,,,,
50,,,,,,
70,,,,,,
52,,,,,,
71,,,,,,
60,,,,,,
56,,,,,,
70,,,,,,
54,,,,,,
69,,,,,,
72,,,,,,
57,,,,,,
71,,,,,,
56,,,,,,
61,,,,,,
72,,,,,,
65,,,,,,
70,,,,,,
58,,,,,,
56,,,,,,
69,,,,,,
64,,,,,,
72,,,,,,
87,,,,,,
71,,,,,,
98,,,,,,
69,,,,,,
70,,,,,,
92,,,,,,
97,,,,,,
71,,,,,,
93,,,,,,
73,,,,,,
72,,,,,,
98,,,,,,
70,,,,,,
91,,,,,,
68,,,,,,
94,,,,,,
72,,,,,,
100,,,,,,
73,,,,,,
91,,,,,,
72,,,,,,
99,,,,,,
73,,,,,,
89,,,,,,
78,,,,,,
85,,,,,,
74,,,,,,
98,,,,,,
72,,,,,,
93,,,,,,
74,,,,,,
90,,,,,,
94,,,,,,
75,,,,,,
96,,,,,,
74,,,,,,
91,,,,,,
73,,,,,,
74,,,,,,
107,,,,,,
113,,,,,,
75,,,,,,
116,,,,,,
77,,,,,,
76,,,,,,
104,,,,,,
77,,,,,,
109,,,,,,
76,,,,,,
103,,,,,,
80,,,,,,
106,,,,,,
79,,,,,,
103,,,,,,
75,,,,,,
94,,,,,,
78,,,,,,
90,,,,,,
79,,,,,,
83,,,,,,
78,,,,,,
86,,,,,,
75,,,,,,
93,,,,,,
72,,,,,,
70,,,,,,
70,,,,,,
59,,,,,,
60,,,,,,
63,,,,,,
0,,,,,,
70,,,,,,
81,,,,,,
82,,,,,,
68,,,,,,
64,,,,,,
69,,,,,,
64,,,,,,
62,,,,,,
65,,,,,,
64,,,,,,
67,,,,,,
61,,,,,,
60,,,,,,
64,,,,,,
63,,,,,,
0,,,,,,
65,,,,,,
69,,,,,,
89,,,,,,
67,,,,,,
66,,,,,,
60,,,,,,
61,,,,,,
64,,,,,,
0,,,,,,
67,,,,,,
66,,,,,,
65,,,,,,
66,,,,,,
65,,,,,,
64,,,,,,
65,,,,,,
0,,,,,,
66,,,,,,
77,,,,,,
93,,,,,,
89,,,,,,
84,,,,,,
82,,,,,,
81,,,,,,
76,,,,,,
72,,,,,,
73,,,,,,
0,,,,,,
70,,,,,,
66,,,,,,
82,,,,,,
74,,,,,,
85,,,,,,
85,,,,,,
66,,,,,,
80,,,,,,
58,,,,,,
81,,,,,,
60,,,,,,
86,,,,,,
58,,,,,,
83,,,,,,
56,,,,,,
74,,,,,,
80,,,,,,
59,,,,,,
77,,,,,,
57,,,,,,
70,,,,,,
68,,,,,,
55,,,,,,
69,,,,,,
56,,,,,,
57,,,,,,
67,,,,,,
55,,,,,,
69,,,,,,
97,,,,,,
71,,,,,,
56,,,,,,
70,,,,,,
55,,,,,,
71,,,,,,
57,,,,,,
68,,,,,,
56,,,,,,
79,,,,,,
59,,,,,,
81,,,,,,
60,,,,,,
85,,,,,,
93,,,,,,
58,,,,,,
83,,,,,,
62,,,,,,
77,,,,,,
61,,,,,,
75,,,,,,
64,,,,,,
74,,,,,,
62,,,,,,
73,,,,,,
66,,,,,,
75,,,,,,
80,,,,,,
64,,,,,,
78,,,,,,
63,,,,,,
73,,,,,,
64,,,,,,
74,,,,,,
63,,,,,,
83,,,,,,
85,,,,,,
92,,,,,,
73,,,,,,
89,,,,,,
77,,,,,,
87,,,,,,
81,,,,,,
80,,,,,,
73,,,,,,
68,,,,,,
63,,,,,,
70,,,,,,
68,,,,,,
64,,,,,,
65,,,,,,
69,,,,,,
64,,,,,,
74,,,,,,
68,,,,,,
88,,,,,,
66,,,,,,
84,,,,,,
65,,,,,,
78,,,,,,
67,,,,,,
81,,,,,,
65,,,,,,
76,,,,,,
73,,,,,,
64,,,,,,
63,,,,,,
68,,,,,,
65,,,,,,
63,,,,,,
67,,,,,,
67,,,,,,
66,,,,,,
81,,,,,,
68,,,,,,
96,,,,,,
77,,,,,,
91,,,,,,
74,,,,,,
95,,,,,,
70,,,,,,
86,,,,,,
80,,,,,,
72,,,,,,
72,,,,,,
76,,,,,,
67,,,,,,
81,,,,,,
68,,,,,,
66,,,,,,
66,,,,,,
67,,,,,,
67,,,,,,
71,,,,,,
84,,,,,,
68,,,,,,
97,,,,,,
69,,,,,,
92,,,,,,
67,,,,,,
89,,,,,,
66,,,,,,
91,,,,,,
67,,,,,,
85,,,,,,
63,,,,,,
77,,,,,,
61,,,,,,
68,,,,,,
62,,,,,,
67,,,,,,
63,,,,,,
66,,,,,,
61,,,,,,
64,,,,,,
92,,,,,,
65,,,,,,
91,,,,,,
64,,,,,,
62,,,,,,
63,,,,,,
61,,,,,,
64,,,,,,
60,,,,,,
62,,,,,,
61,,,,,,
60,,,,,,
64,,,,,,
60,,,,,,
63,,,,,,
61,,,,,,
64,,,,,,
59,,,,,,
62,,,,,,
60,,,,,,
59,,,,,,
61,,,,,,
58,,,,,,
60,,,,,,
59,,,,,,
59,,,,,,
60,,,,,,
64,,,,,,
59,,,,,,
65,,,,,,
57,,,,,,
62,,,,,,
60,,,,,,
58,,,,,,
59,,,,,,
60,,,,,,
59,,,,,,
65,,,,,,
56,,,,,,
63,,,,,,
61,,,,,,
62,,,,,,
56,,,,,,
61,,,,,,
55,,,,,,
59,,,,,,
57,,,,,,
56,,,,,,
57,,,,,,
60,,,,,,
59,,,,,,
66,,,,,,
58,,,,,,
59,,,,,,
60,,,,,,
64,,,,,,
59,,,,,,
70,,,,,,
65,,,,,,
70,,,,,,
61,,,,,,
77,,,,,,
59,,,,,,
69,,,,,,
65,,,,,,
64,,,,,,
61,,,,,,
63,,,,,,
63,,,,,,
64,,,,,,
61,,,,,,
65,,,,,,
66,,,,,,
62,,,,,,
86,,,,,,
64,,,,,,
60,,,,,,
76,,,,,,
58,,,,,,
77,,,,,,
57,,,,,,
67,,,,,,
64,,,,,,
58,,,,,,
101,,,,,,
67,,,,,,
60,,,,,,
70,,,,,,
74,,,,,,
73,,,,,,
75,,,,,,
72,,,,,,
67,,,,,,
64,,,,,,
66,,,,,,
67,,,,,,
72,,,,,,
67,,,,,,
82,,,,,,
69,,,,,,
65,,,,,,
68,,,,,,
62,,,,,,
66,,,,,,
65,,,,,,
64,,,,,,
69,,,,,,
65,,,,,,
64,,,,,,
63,,,,,,
62,,,,,,
61,,,,,,
69,,,,,,
64,,,,,,
76,,,,,,
63,,,,,,
80,,,,,,
89,,,,,,
95,,,,,,
62,,,,,,
97,,,,,,
69,,,,,,
101,,,,,,
65,,,,,,
92,,,,,,
66,,,,,,
91,,,,,,
75,,,,,,
81,,,,,,
69,,,,,,
80,,,,,,
64,,,,,,
81,,,,,,
62,,,,,,
83,,,,,,
63,,,,,,
75,,,,,,
62,,,,,,
79,,,,,,
64,,,,,,
83,,,,,,
62,,,,,,
74,,,,,,
77,,,,,,
89,,,,,,
71,,,,,,
90,,,,,,
65,,,,,,
68,,,,,,
62,,,,,,
64,,,,,,
65,,,,,,
63,,,,,,
62,,,,,,
81,,,,,,
60,,,,,,
90,,,,,,
62,,,,,,
83,,,,,,
60,,,,,,
74,,,,,,
77,,,,,,
58,,,,,,
82,,,,,,
57,,,,,,
79,,,,,,
107,,,,,,
111,,,,,,
80,,,,,,
55,,,,,,
71,,,,,,
58,,,,,,
61,,,,,,
56,,,,,,
60,,,,,,
59,,,,,,
57,,,,,,
64,,,,,,
59,,,,,,
72,,,,,,
57,,,,,,
82,,,,,,
56,,,,,,
84,,,,,,
58,,,,,,
77,,,,,,
76,,,,,,
71,,,,,,
57,,,,,,
72,,,,,,
58,,,,,,
59,,,,,,
73,,,,,,
74,,,,,,
63,,,,,,
77,,,,,,
57,,,,,,
82,,,,,,
77,,,,,,
55,,,,,,
74,,,,,,
72,,,,,,
53,,,,,,
74,,,,,,
54,,,,,,
73,,,,,,
53,,,,,,
76,,,,,,
56,,,,,,
73,,,,,,
57,,,,,,
75,,,,,,
56,,,,,,
73,,,,,,
74,,,,,,
57,,,,,,
71,,,,,,
63,,,,,,
56,,,,,,
68,,,,,,
72,,,,,,
57,,,,,,
64,,,,,,
56,,,,,,
70,,,,,,
57,,,,,,
77,,,,,,
54,,,,,,
75,,,,,,
55,,,,,,
66,,,,,,
60,,,,,,
73,,,,,,
63,,,,,,
71,,,,,,
60,,,,,,
59,,,,,,
61,,,,,,
69,,,,,,
70,,,,,,
58,,,,,,
69,,,,,,
56,,,,,,
58,,,,,,
64,,,,,,
56,,,,,,
44,,,,,,
57,,,,,,
48,,,,,,
55,,,,,,
49,,,,,,
56,,,,,,
54,,,,,,
51,,,,,,
58,,,,,,
52,,,,,,
50,,,,,,
58,,,,,,
57,,,,,,
50,,,,,,
55,,,,,,
51,,,,,,
56,,,,,,
53,,,,,,
54,,,,,,
57,,,,,,
57,,,,,,
56,,,,,,
54,,,,,,
52,,,,,,
54,,,,,,
56,,,,,,
57,,,,,,
54,,,,,,
56,,,,,,
47,,,,,,
57,,,,,,
48,,,,,,
55,,,,,,
51,,,,,,
61,,,,,,
53,,,,,,
58,,,,,,
65,,,,,,
57,,,,,,
60,,,,,,
59,,,,,,
65,,,,,,
61,,,,,,
60,,,,,,
62,,,,,,
57,,,,,,
60,,,,,,
59,,,,,,
62,,,,,,
66,,,,,,
76,,,,,,
58,,,,,,
77,,,,,,
56,,,,,,
58,,,,,,
79,,,,,,
55,,,,,,
81,,,,,,
78,,,,,,
53,,,,,,
77,,,,,,
55,,,,,,
76,,,,,,
54,,,,,,
78,,,,,,
74,,,,,,
76,,,,,,
53,,,,,,
75,,,,,,
55,,,,,,
74,,,,,,
58,,,,,,
73,,,,,,
57,,,,,,
71,,,,,,
55,,,,,,
74,,,,,,
57,,,,,,
77,,,,,,
63,,,,,,
85,,,,,,
70,,,,,,
95,,,,,,
71,,,,,,
86,,,,,,
64,,,,,,
79,,,,,,
61,,,,,,
76,,,,,,
69,,,,,,
70,,,,,,
60,,,,,,
76,,,,,,
61,,,,,,
71,,,,,,
60,,,,,,
74,,,,,,
78,,,,,,
63,,,,,,
60,,,,,,
77,,,,,,
57,,,,,,
74,,,,,,
56,,,,,,
88,,,,,,
59,,,,,,
85,,,,,,
55,,,,,,
87,,,,,,
62,,,,,,
96,,,,,,
58,,,,,,
117,,,,,,
60,,,,,,
94,,,,,,
55,,,,,,
87,,,,,,
52,,,,,,
90,,,,,,
100,,,,,,
104,,,,,,
97,,,,,,
102,,,,,,
109,,,,,,
51,,,,,,
105,,,,,,
52,,,,,,
97,,,,,,
51,,,,,,
105,,,,,,
53,,,,,,
106,,,,,,
96,,,,,,
55,,,,,,
94,,,,,,
60,,,,,,
91,,,,,,
56,,,,,,
95,,,,,,
57,,,,,,
93,,,,,,
62,,,,,,
100,,,,,,
57,,,,,,
107,,,,,,
60,,,,,,
58,,,,,,
102,,,,,,
56,,,,,,
97,,,,,,
57,,,,,,
99,,,,,,
56,,,,,,
93,,,,,,
54,,,,,,
97,,,,,,
55,,,,,,
95,,,,,,
53,,,,,,
98,,,,,,
51,,,,,,
96,,,,,,
52,,,,,,
93,,,,,,
53,,,,,,
103,,,,,,
51,,,,,,
118,,,,,,
53,,,,,,
115,,,,,,
109,,,,,,
52,,,,,,
114,,,,,,
54,,,,,,
116,,,,,,
53,,,,,,
109,,,,,,
103,,,,,,
52,,,,,,
96,,,,,,
53,,,,,,
110,,,,,,
113,,,,,,
120,,,,,,
54,,,,,,
116,,,,,,
53,,,,,,
119,,,,,,
54,,,,,,
98,,,,,,
55,,,,,,
93,,,,,,
53,,,,,,
85,,,,,,
54,,,,,,
89,,,,,,
96,,,,,,
56,,,,,,
92,,,,,,
54,,,,,,
82,,,,,,
80,,,,,,
56,,,,,,
78,,,,,,
55,,,,,,
75,,,,,,
52,,,,,,
80,,,,,,
51,,,,,,
93,,,,,,
53,,,,,,
80,,,,,,
52,,,,,,
74,,,,,,
63,,,,,,
83,,,,,,
72,,,,,,
80,,,,,,
73,,,,,,
63,,,,,,
74,,,,,,
64,,,,,,
58,,,,,,
75,,,,,,
60,,,,,,
57,,,,,,
58,,,,,,
79,,,,,,
78,,,,,,
64,,,,,,
83,,,,,,
59,,,,,,
91,,,,,,
57,,,,,,
97,,,,,,
56,,,,,,
107,,,,,,
54,,,,,,
111,,,,,,
50,,,,,,
110,,,,,,
51,,,,,,
90,,,,,,
52,,,,,,
54,,,,,,
92,,,,,,
52,,,,,,
95,,,,,,
98,,,,,,
53,,,,,,
108,,,,,,
90,,,,,,
51,,,,,,
79,,,,,,
50,,,,,,
51,,,,,,
80,,,,,,
84,,,,,,
50,,,,,,
80,,,,,,
51,,,,,,
82,,,,,,
84,,,,,,
0,,,,,,
52,,,,,,
53,,,,,,
51,,,,,,
79,,,,,,
53,,,,,,
89,,,,,,
52,,,,,,
85,,,,,,
58,,,,,,
84,,,,,,
66,,,,,,
69,,,,,,
64,,,,,,
76,,,,,,
62,,,,,,
72,,,,,,
63,,,,,,
71,,,,,,
65,,,,,,
79,,,,,,
83,,,,,,
64,,,,,,
96,,,,,,
61,,,,,,
100,,,,,,
62,,,,,,
94,,,,,,
60,,,,,,
