steps
9655
15247
9713
10106
16508
10805
16523
11286
11294
11318
17096
17105
17369
341
11645
11713
7090
12081
465
17571
12119
484
12340
17641
17676
12677
12710
17799
13316
13520
13529
280
280
310
10342
17954
73
14674
14709
18093
14989
15319
15332
15818
16034
683
16559
16576
17079
9347
17397
17431
184
17512
17538
5613
3372
269
3483
17554
3756
17558
3847
3814
17578
3864
3911
3875
293
17608
3954
4015
4054
4092
17661
109
4103
4129
4337
4195
4220
4230
4246
4473
4522
4265
17734
5088
4288
124
17757
990
4298
17786
17819
17832
4393
17858
136
387
17876
4698
17902
4512
17927
17942
4550
4581
4590
149
4620
169
4680
495
1575
4690
195
4922
18058
239
5056
18162
32
618
641
280
5088
18175
716
310
45
45
14498
921
1109
20
1791
2072
7
38
366
17725
415
449
1876
458
2012
469
2043
486
2287
2147
2201
2591
2676
2735
2799
511
2874
45
2690
3365
3365
3019
591
17447
3320
2883
2790
3166
3175
3194
105
683
131
3598
207
218
777
262
3365
4101
3382
869
878
4312
3642
5288
3674
474
1013
491
1039
3773
1252
3790
4410
918
3854
1551
1839
1896
1129
3934
1920
3975
4500
4008
4550
4578
4607
2059
1290
1490
4090
3685
4134
4175
4203
4339
4354
2097
2240
2314
4395
2362
2376
1744
2387
2394
2497
2642
4421
2908
4446
1844
2930
2949
1863
15
2960
4481
3086
3214
5134
170
187
189
234
274
5222
247
5231
4791
5244
365
200
299
4372
388
397
465
442
493
300
425
434
522
4849
4915
878
898
4928
4967
928
1020
1037
1056
1114
1635
1135
1151
1166
563
605
1196
643
1277
721
5157
1394
899
911
5288
1506
1719
1734
1060
594
671
1317
4890
1353
764
806
1757
1808
8408
834
1549
1605
976
992
1766
1146
1225
1246
2087
1263
2107
1284
1293
2280
2939
1380
1404
1445
6183
1458
1496
6872
1522
1589
1653
7393
1680
7406
7553
7884
1836
1851
1891
1951
158
2002
2033
2041
210
2136
2163
122
3116
3124
17
646
675
26
5471
6202
6273
6288
6336
45
84
6642
6657
20131
4093
6763
4243
6786
6794
143
6839
6889
217
6907
5987
161
20519
6015
20763
249
7011
282
7030
7091
7171
301
314
7267
371
7302
422
7311
438
508
9402
581
683
10207
21318
21318
7519
21318
693
20778
7580
727
7619
7646
20950
7683
7709
2086
21140
2407
7718
2742
3186
7760
3249
3289
7897
21289
11302
8127
11407
4222
3955
8278
8306
1567
8349
8373
21153
12408
8408
21241
4675
5197
14288
21255
21266
5820
21318
6103
6175
7021
7133
16769
11
8527
9372
17361
9385
25
9429
9533
9790
32
10454
10550
10664
10808
518
518
11069
11101
20277
20310
5974
11
1717
1723
11562
11909
13228
13408
13904
14259
14296
15492
15512
15523
15545
15610
1937
2201
16304
16391
16634
16804
7076
16981
17104
17323
17350
10978
3114
222
17576
3212
17639
3320
4432
2070
18098
2268
2277
18736
2412
19218
19295
19352
2663
19721
2772
19763
20012
2815
3870
20077
3026
3944
3140
20131
3178
732
3259
3272
3356
3365
3383
1051
3464
3522
2783
4309
3533
1364
3604
3772
3829
3837
3845
20148
20173
3860
2447
20360
3921
87
4432
331
346
3972
4004
2893
4025
4034
70
83
102
406
119
1070
508
4176
572
254
313
382
3310
421
507
726
772
781
479
992
717
17628
1026
748
1098
1179
1007
1237
4367
1070
518
4051
587
1157
688
13947
789
11
827
861
1200
25
880
1130
67
1265
1190
1406
1417
1462
1510
1566
2618
1278
1574
1631
1680
1367
1580
1458
1689
1475
1502
49
76
1994
2002
2122
2250
2276
569
1569
768
2378
1644
1034
2540
1717
80
87
58
1827
71
1847
181
1897
2312
2312
2312
2159
491
1629
166
237
2225
625
3435
295
685
20429
2263
3587
2289
767
93
839
883
2302
2328
2348
145
3785
166
2365
262
328
3643
980
359
389
2413
3748
3733
2451
2480
445
3785
2603
3761
2618
572
614
13
709
1514
725
782
848
949
1720
1750
1816
1864
2140
445
509
2490
963
2629
2805
3085
1006
3280
3356
1050
839
1059
3367
3411
1131
1167
1305
1467
3493
1488
1056
1503
1524
1524
1524
1524
1181
1119
1162
316
1245
504
1328
1351
1363
1389
385
1400
1610
1653
1504
1524
1661
1692
1698
1735
463
2923
1875
1884
1909
1977
2043
651
2312
2039
2394
2432
2564
2595
731
2831
2904
2913
2944
1630
3079
869
30
1838
3341
51
2137
926
2167
2434
2513
109
2676
164
3435
193
2693
973
3522
344
2708
6972
2730
8105
402
8143
2743
2765
432
8575
10493
445
8267
2799
2540
10023
509
11209
11209
10693
520
10708
10756
579
10835
10969
11053
10782
2810
10824
2835
2908
666
2923
10928
168
10978
11034
11273
2359
11124
11135
11187
11209
687
822
11288
188
839
11314
882
14470
17637
14904
909
234
301
17637
933
543
2068
16546
11360
4729
1002
16818
16871
11383
11456
12919
13244
15844
15871
15948
470
16089
16238
17030
16362
197
16369
16408
17132
16440
17184
16501
16600
16619
16626
16639
16699
16744
114
16763
16794
17363
163
195
362
385
17447
396
437
495
121
503
214
16897
251
309
560
16961
773
1128
511
137
2108
485
16970
2259
17047
17056
2348
17121
17147
17226
665
17237
706
4631
5761
1016
1034
6536
2083
2050
17298
1255
2105
2612
2612
17323
2612
2177
2533
2398
1268
2482
536
2499
2612
17432
120
17637
17
38
1302
98
573
590
601
22
713
69
807
86
933
101
1438
994
1088
1123
1587
1156
1201
1244
1694
1916
2000
3336
908
135
1317
1359
4436
3977
4445
4393
4700
4652
5663
1403
1423
313
6647
1510
1535
7165
6627
342
6918
7271
7140
1606
7148
1614
7182
7222
7239
433
483
537
7256
8008
1627
1729
7458
1778
1795
1810
7467
7497
1981
7324
7350
780
7361
7963
7434
8008
152
1463
197
7449
216
235
257
271
7478
2894
7544
1598
2038
2627
5774
343
349
349
198
437
244
398
419
564
437
64
477
94
127
558
161
793
821
835
950
976
1041
1079
1197
1201
1220
1233
1445
4638
4638
1500
1520
1555
1566
3594
1297
1383
1581
259
1503
3983
1511
2003
2186
5065
2819
2920
2961
3030
4100
3055
3066
3167
4201
1665
3201
4238
3283
3338
3367
2582
4253
3155
3265
3284
3514
3616
3742
3796
3890
3839
3925
2678
3940
4421
4015
4027
4664
4052
4691
38
4083
4937
4120
4147
4948
38
38
4302
4317
4328
4342
11
4446
4508
4560
2948
4569
4619
4638
266
4653
4778
4793
279
295
4866
4879
79
4896
1596
1596
111
326
205
366
391
343
349
2158
2235
4214
2320
73
2320
5011
35
5065
95
1174
135
199
1276
343
112
1362
401
472
20
504
523
1434
573
1464
624
129
184
143
642
663
693
706
1622
756
999
1008
1041
1683
165
1695
1098
1137
1708
926
926
1152
1231
1318
31
1351
2158
9514
9775
9762
9812
9923
1369
9876
9905
273
1382
1398
742
430
9988
10023
10031
10050
10071
1411
10099
10127
485
10140
10507
10217
10258
1528
10268
1566
184
10327
10342
10416
1596
10436
11730
10480
10486
11156
593
599
10627
10638
11185
10717
10829
902
10938
10970
11044
1645
11334
11110
11463
230
11651
11684
1748
11701
11717
11073
245
11730
310
340
349
11221
391
1976
11240
34
2002
2029
2099
6217
11265
26
26
2147
7565
11616
498
404
22
455
41
480
618
664
11296
541
798
13
11436
558
926
1052
585
1080
2736
2889
618
2912
3036
3117
3126
703
3230
714
3464
762
4506
4546
4851
1037
4866
2029
1137
4945
1327
5160
6254
132
172
6271
6280
6380
6919
1456
641
7484
316
885
785
804
8220
8273
8282
1028
9080
9227
1546
1058
1146
1190
58
1209
1396
220
1599
1285
228
1409
1646
1946
1469
1516
1539
751
26
421
1571
237
1586
88
642
99
376
224
263
702
274
489
305
531
580
1619
587
1669
362
1763
1978
650
1612
1612
27
1999
2010
50
2021
2029
63
77
171
732
184
128
169
1119
220
254
201
810
832
891
900
1057
178
1074
493
1384
1193
541
1416
573
1448
1448
608
281
1448
1529
630
1496
1506
2654
1210
675
741
1360
776
817
1573
836
1595
294
1757
309
1779
353
1790
1810
2244
426
1068
467
508
521
792
1835
1925
2089
1118
2115
1377
1440
1455
2415
2221
1485
1135
2304
583
1517
1547
1261
2500
2507
2528
2545
2624
2654
1599
1339
1601
60
649
664
698
501
513
616
845
949
603
960
975
630
648
1043
1808
2027
2826
2846
3105
1095
3218
4764
3233
3330
6117
3424
3445
3543
3608
4480
4872
5948
140
6173
6212
99
6874
10069
6893
15420
15420
6951
8400
16146
8477
8490
11930
8644
9036
893
14441
70
9597
1242
11184
11216
1275
11225
14861
11247
11258
1324
1368
15141
15294
11271
490
11789
11956
11991
12644
13521
13617
13701
13962
14271
14634
15651
14709
14770
16050
14781
62
62
14839
19
14886
15101
15194
15248
108
1010
127
144
15451
15551
155
170
185
221
692
15945
263
1138
16033
16146
1500
288
4474
322
347
351
368
1965
1995
4474
392
440
15420
123
136
132
28
62
178
162
186
218
273
355
367
2141
480
493
514
551
589
618
2324
2393
1198
2418
1212
1465
1489
1520
3317
1603
1631
1764
1799
1888
15874
1919
3975
4004
2044
2055
4243
2076
173
2095
2122
4385
4474
1661
2157
216
2218
344
2731
2795
473
2995
3120
3375
3603
3687
3781
20491
3832
3859
20500
20568
3871
4927
4945
3901
20840
3930
20840
20579
4028
20676
20686
4062
20728
4210
4230
20742
20753
20795
4290
4294
6720
20840
21389
20810
198
20880
252
267
20997
305
378
4303
387
21037
433
21209
21321
11008
2217
11177
4312
4330
2397
2442
21020
3247
4373
3922
21190
14307
4429
4921
21378
5058
3327
5295
5331
5354
5416
5453
3756
5582
5607
17616
5651
5822
21389
17743
6009
6142
6205
6452
6461
11
6639
20163
105
105
6713
32
725
20444
7204
7240
54
7367
7546
43
7699
8198
8441
8662
9061
528
9754
9765
9875
10872
543
11994
12118
714
12500
12555
13115
13250
13503
562
13695
587
5889
678
3651
69
770
6131
3697
14667
14953
14989
1793
1897
1908
15009
62
2178
15575
15898
3187
3873
16027
3268
4417
3284
17083
3928
3662
3675
17476
3688
3769
17623
3823
4029
3842
4072
3859
17899
4227
18635
18650
19634
20367
232
20384
20424
243
288
373
399
3888
3944
11605
3970
3994
4022
77
4326
4130
4417
4257
90
8
262
127
270
298
133
178
195
344
94
105
329
4303
367
477
378
821
4371
849
993
1216
399
418
433
456
528
606
136
3907
621
731
766
5250
55
5365
268
279
836
5476
297
6813
1012
7174
477
8146
1739
7185
502
2596
2676
25
2782
2790
3236
66
3931
3963
4044
37
5340
5358
7325
5460
7338
6236
7364
6929
7073
7120
7468
7149
7517
7551
7746
7196
221
221
7217
7267
7276
8146
7373
7387
7404
7457
54
152
2203
2224
2224
7532
7576
210
7667
7675
7704
2243
7757
7786
265
317
7807
71
399
2243
86
125
195
104
140
483
163
498
176
513
7920
8031
221
8040
554
652
7
9
1502
1682
18
1705
25
290
1856
2176
10711
10752
10767
10832
10855
10871
350
10882
10904
434
10924
10952
455
10985
246
2144
62
11054
10946
2390
4113
4233
11902
4283
11024
4345
13312
13347
11243
11300
11648
15743
11661
11674
11683
602
614
11767
11811
11830
15099
917
1114
1221
11851
1384
15120
4706
4736
12003
1464
4755
15186
1473
13157
13301
1548
15248
13321
13437
4868
132
1581
15301
5000
5911
14522
14637
6553
14977
1747
6926
263
15027
275
1772
7031
1804
7046
15408
437
15083
7576
491
1823
510
551
15108
1845
578
589
2034
2078
1499
2112
9043
1866
15159
2251
2346
2379
15631
15661
15216
2468
398
3010
15280
9
4244
4257
4397
4403
4446
441
4525
15339
4581
4596
4615
119
422
4623
473
484
138
497
15417
203
4653
452
4668
358
950
15445
572
15716
737
280
893
15743
4849
5981
563
6229
6626
26
7469
44
281
5357
5357
5357
5357
7855
581
7861
5647
7948
799
326
808
1927
8144
2528
8445
878
2678
53
8988
9206
4553
10545
168
196
4558
210
1215
2185
2496
240
1023
1115
4957
2506
263
164
288
38
295
75
2713
5210
4122
5097
4211
4327
4380
4471
4504
125
740
740
4598
237
4614
306
5580
317
4646
323
4674
336
426
4691
455
371
4723
537
547
4750
4760
4779
4896
597
4973
5423
4985
5838
5881
5950
5978
6252
6000
6159
5008
346
5126
5199
369
917
6029
1085
31
6194
4270
2947
5357
691
4341
5437
6252
106
5647
740
25
72
83
5049
487
5075
766
5370
5390
805
855
404
952
1117
1194
1328
125
1517
1605
1743
3266
4428
4608
4883
4917
4974
5009
457
173
1363
1363
1363
1363
134
881
329
348
1480
977
442
466
493
502
606
619
629
690
752
5032
796
864
962
5127
1219
1405
5399
1018
298
315
364
76
379
107
1055
1071
163
794
427
1120
414
230
464
1171
1206
498
383
1309
436
539
477
1347
579
1363
685
786
505
520
404
921
9137
9137
9137
2183
2216
1431
1480
2392
568
2435
591
604
670
711
22
45
767
883
1390
7301
2092
132
2229
2361
2407
8903
2466
2481
9116
3756
11318
896
4587
5845
5961
5973
6215
6393
9244
6982
253
9261
7310
7327
7398
9615
7489
10110
8969
8975
10131
10168
4545
8990
10225
9006
10295
9137
10430
6169
2719
3279
3880
9178
9192
9213
10958
5056
9289
9306
9389
9641
9761
10007
10057
117
42
244
267
280
346
10248
10268
10354
10377
10453
166
190
96
10462
223
279
8252
10613
8367
8330
10671
10682
8521
8753
8727
8804
8909
991
10927
9075
8833
7865
366
9889
9212
9453
9200
379
10968
9280
9324
4151
147
9453
451
19
11042
4465
462
496
9369
11098
11104
11125
11175
11287
11296
11318
44
95
50
517
5996
542
645
660
686
731
761
7743
863
882
943
7991
2003
2339
2511
2538
2649
2802
3852
4086
4097
63
4106
8126
4138
4161
4176
8208
4443
4519
4528
4535
4605
4953
4686
4946
5977
5990
8710
8710
5357
7953
6361
6028
6075
6440
6225
6523
6554
6670
7184
7722
161
8556
8188
7797
8230
7833
8257
7873
8791
7894
8830
8366
8839
7940
8005
8384
8390
9437
8041
8428
8436
8989
8460
9032
8471
566
8518
586
8053
8605
8636
8681
8710
8744
9079
4351
8856
851
884
9152
8950
8978
979
8997
8090
8117
9241
9310
9354
9377
9398
9040
2887
8141
3144
8169
9111
190
4841
211
221
4922
9122
8225
250
297
9141
260
9171
201
365
241
395
260
420
437
494
520
275
9437
575
600
331
17
161
389
291
684
742
778
811
459
914
933
363
1168
505
1642
2570
2595
403
557
576
2834
2861
3118
599
3127
3217
1813
4612
4653
4676
4693
4714
4747
482
4869
4940
518
945
981
624
238
643
746
772
1031
825
836
907
1049
303
288
913
1342
1467
335
1813
806
676
95
371
388
123
551
172
417
1068
1540
442
1576
1160
1576
516
1413
1455
1487
1552
1577
9
1612
1678
1731
1765
1802
106
35
35
35
198
582
1272
1315
627
1332
639
1389
676
18
689
2679
731
35
3863
3911
3944
4558
4566
754
4327
4628
4594
4608
4185
4829
190
4939
4645
4713
4773
381
4890
401
5445
4931
802
828
5153
434
479
837
4956
898
922
1099
1118
1135
1171
4984
5014
635
1257
5038
5133
2278
1428
1435
90
30
137
5172
5181
1444
2663
153
5220
1466
5261
1486
5445
1509
1523
213
226
272
408
311
84
416
425
427
571
460
571
551
492
17
505
537
54
473
82
110
579
150
602
560
658
675
571
704
704
866
922
987
812
1986
2295
934
2502
2643
1288
856
867
880
347
399
1026
951
776
857
909
1288
238
238
270
995
839
839
1002
296
34
107
1036
1049
1062
1124
1175
1195
1273
641
270
828
839
307
316
214
346
362
398
407
420
229
307
475
497
848
369
2190
595
605
2284
670
2246
684
716
2197
753
2284
890
901
933
953
964
1019
777
1094
1148
1161
74
1469
122
238
1948
2056
875
2091
912
2117
2131
1111
2179
7535
7554
7596
7613
1190
7625
1480
7812
7789
7833
7858
1855
1872
7881
1881
60
1897
7892
7933
8486
300
2067
350
2080
7913
567
2111
7939
7975
3665
8020
1518
39
23
1813
65
88
8085
174
8156
81
81
2154
230
8228
259
7421
7439
7448
459
8345
8422
8433
8465
8486
273
375
382
542
570
460
54
467
581
532
664
695
598
662
1525
2122
2218
2227
2316
3110
3460
695
3650
791
3721
715
724
733
961
1537
1075
768
3781
116
833
3938
195
4367
309
5094
883
360
5103
1132
5239
427
5719
907
7113
81
7188
1179
7339
918
7457
980
1091
1119
265
90
227
250
358
375
1191
1235
58
131
657
657
140
386
407
406
458
1273
480
1309
1449
1537
1946
43
84
73
213
422
435
252
267
49
107
629
320
642
840
346
916
1203
394
489
1447
1456
367
501
560
67
573
410
590
657
677
1933
2058
687
2209
2241
2517
2517
2335
2388
909
2420
2458
723
2517
923
950
2470
2557
2557
992
1006
1046
1087
2489
1214
1348
1372
2557
1422
1472
1510
1519
904
2525
1150
1225
453
1598
573
623
2557
700
1406
1637
1765
1834
1842
1829
1859
1891
771
810
1912
1919
1946
1957
102
119
162
1329
242
842
205
252
1247
385
419
428
537
1312
1197
1504
1630
1369
1716
1467
1917
1954
1516
1634
1676
2449
2470
1737
1813
2827
3508
3703
4007
4326
7112
5291
6490
6169
6502
6599
6424
6631
6479
15
28
1236
45
6798
53
1857
1881
1922
6854
6527
6548
6566
6590
6878
6610
329
6666
6679
270
6712
719
401
6740
6764
445
458
512
551
1020
6785
1031
6923
598
6807
1446
29
1874
6839
2047
2494
2162
2385
2459
3705
7509
7509
2474
2373
2507
1865
2551
5524
2587
6908
2935
3448
3556
3587
7502
3687
3759
63
3973
4148
4840
5062
7019
5479
7047
5498
7112
205
8405
214
5764
5870
89
7337
7362
1802
7509
7714
7735
7744
7776
7815
7576
7826
7848
7616
7861
8097
7631
8280
74
99
7664
216
273
2583
2610
7795
2649
567
2706
7802
2627
654
2706
2666
7869
7902
139
19
697
165
8034
397
411
422
465
8067
8256
476
8269
740
8320
8405
775
505
547
61
587
616
38
636
120
57
676
258
638
697
734
783
826
732
1214
745
857
1104
1133
1151
1162
188
231
1263
8242
287
972
987
756
1065
1192
825
1203
1084
1183
909
419
1100
1547
573
2130
2151
2301
2351
1225
613
2521
30
137
1263
19
1214
166
17
175
180
263
189
245
256
270
346
443
1239
2078
2111
298
222
340
4137
4457
329
355
402
498
451
507
558
4657
562
1976
604
1995
4744
2254
10099
2281
2375
4773
2406
4917
4953
2553
45
31
65
3114
3890
4039
4069
4112
4148
4163
4196
121
4370
4627
138
4642
199
244
4721
154
6583
4964
270
6789
5740
5751
8233
8250
6067
6083
9763
6092
6165
2154
6277
6292
6337
6379
6403
10099
11
4116
293
95
6450
10386
10403
10464
10568
10531
787
10601
10672
10686
2034
2053
2142
10731
10792
10817
10871
10841
6531
2204
2355
2811
3046
5081
5115
3640
5140
10986
3768
3790
5326
3805
3809
10892
10919
10962
10973
5783
8081
8106
8115
6296
3824
8137
3896
10986
4375
4429
4647
4716
8715
4725
9725
9805
9815
4845
9826
9853
4894
3620
4937
4964
9925
9958
10032
10057
209
6546
4997
8001
5007
30
43
53
68
56
71
144
5283
193
5389
82
10236
5772
6007
270
6151
6256
299
6405
19
333
7451
7920
7920
394
428
460
259
7535
7421
2100
2115
7440
7631
7478
7501
6416
8143
8143
6437
8143
3705
7723
6808
6823
7977
7543
3800
7583
3839
8045
8064
8071
8206
7648
8214
8222
4077
4088
8378
7663
7680
9205
9320
324
9925
4142
6936
10177
7707
10204
8009
5535
7770
7920
10277
8111
10320
10340
10349
748
127
127
1973
2078
2091
14
195
109
2187
2413
7935
3629
228
259
3638
3648
720
3698
278
360
425
8010
3714
457
711
764
384
8045
822
8143
3771
214
2134
2149
3778
558
3828
5424
2171
7892
3903
661
3985
4022
4044
3425
3546
4064
3568
3864
2127
4126
8028
4358
4522
8298
2185
4773
39
4886
54
4097
5002
5134
118
5404
5149
5415
5429
9780
127
6123
5478
9786
5634
6724
6934
5667
7014
7077
15510
7401
5897
12175
6124
7679
7276
7287
3080
7312
7912
7363
8216
8928
9753
9769
14983
15009
10381
15041
15093
7987
15169
11617
11745
11759
11879
15297
26
26
15367
15424
15437
13127
13144
14206
14729
14907
14914
14925
14934
14955
8111
14974
10574
12473
15054
15079
1931
15100
13421
15209
15268
3166
15323
16276
16369
15345
3592
16389
3782
15375
61
4063
16418
70
100
15476
16992
16473
183
16503
223
15497
286
297
400
456
16727
16757
16854
4798
870
5287
1897
1916
16688
2328
1942
1989
53
126
16827
3015
182
16951
8860
15510
3179
16970
3277
3370
8869
3403
3510
3517
3540
3572
9263
16992
3636
9465
3685
15244
3883
171
11
26
3921
13398
3974
3981
4045
15251
4152
4161
4747
15350
191
4756
15700
15779
15954
3004
16117
16143
3726
3726
5082
16174
5189
16239
6321
4976
6831
6838
5326
5574
5542
8238
5583
8439
8470
6328
8612
8645
8656
6405
218
6957
8930
8411
7894
8420
7926
7934
7945
8203
8234
8246
8280
9365
8306
8434
8331
64
9520
9856
260
11295
384
12762
8614
9176
13417
9825
13469
14260
8494
15228
743
15289
775
8557
784
821
8715
932
986
15369
9189
15385
9208
15491
9218
1247
15602
9237
9263
7817
9270
15760
9355
1388
9585
9362
9635
1725
9819
9369
16061
9407
9427
2954
9444
9457
16072
9472
3921
16154
9505
4015
231
16248
4536
4547
104
104
16256
119
198
33
213
255
9518
329
275
313
326
333
472
472
393
354
366
424
439
9600
454
634
657
414
450
723
461
9825
2361
3578
54
98
1062
3719
3812
1096
3895
1224
1311
1330
540
561
4301
4384
1432
2025
2186
2971
3054
2303
2312
3115
2683
3526
5683
8548
3712
3726
3668
3876
3810
4012
7337
3943
4051
4005
4155
4268
7832
7877
19
8067
8074
3959
8096
8121
4500
4605
4842
5667
5714
5811
11
6924
8197
8236
7350
7361
7635
7659
7845
7909
7923
7945
7979
816
816
72
114
139
300
351
3544
6804
386
8132
55
8154
93
104
168
8175
203
514
259
285
8259
1728
364
1990
1748
1778
1804
379
1831
1867
8359
8377
1791
1926
1811
404
40
445
1990
51
8432
8514
8548
17
563
571
594
680
694
1475
64
359
359
705
774
802
816
858
875
1194
1207
935
1036
1283
1240
85
1143
1178
187
302
1303
324
1199
1209
1232
1245
1266
1320
1337
1363
1449
1417
1496
1573
390
460
1602
3106
4147
1454
1558
1915
2241
2597
2787
4074
2822
2844
1643
732
3097
3121
3158
3359
3492
3590
3611
3731
73
3749
3793
3829
3858
121
1169
141
167
217
4021
232
4061
275
3294
330
1702
237
138
359
248
4089
351
473
730
730
415
484
515
4124
4147
590
599
538
686
722
809
437
715
844
19
487
41
892
545
924
933
577
75
608
117
631
996
640
655
675
1003
695
1037
1072
1148
730
1792
816
897
1011
1117
805
1279
147
831
858
906
974
161
161
981
989
1312
1345
105
1599
1030
1043
1069
1108
1124
204
10
1137
2507
149
161
174
16226
191
4224
4337
4860
226
261
77
201
1422
1781
5376
1874
1908
1959
2007
6231
2032
2047
7410
1474
2468
16251
16259
1550
16279
3107
1638
3210
1738
3335
3399
1782
3890
32
4312
1792
4344
4659
16279
5188
17
12796
12802
21
13961
5349
5384
5458
5551
5977
15063
6113
38
15102
64
15171
6877
15270
7625
15922
7675
15948
7742
16158
7901
43
8623
9256
9284
9634
10016
10912
10939
10969
10981
90
11259
11372
12407
12491
5804
12702
12997
13033
53
55
13274
13703
13839
13951
13968
13999
13033
13033
14074
14105
14225
14535
79
92
8241
13143
15501
13188
15874
13101
13216
16128
13236
16215
2620
13247
13164
13705
13209
13439
12504
6575
13273
6588
8068
111
13558
13388
226
10039
10134
10451
13450
276
307
11137
322
13469
369
11458
11467
31
438
568
622
300
313
2067
2095
2110
13502
321
2128
2152
330
2610
2940
3773
3827
4187
4308
4377
468
4398
13545
13705
13493
575
359
31
4869
370
390
416
623
5456
5559
5785
513
668
6258
6566
615
6704
7231
8020
636
8039
679
8050
833
8384
908
9495
1810
730
10030
1245
1397
10366
11114
12902
12986
791
4542
852
871
884
903
923
942
993
1026
1068
1116
1158
1265
118
1453
125
125
125
2339
1464
98
138
8662
222
4387
1475
435
180
18
1486
109
44
67
86
5833
120
159
239
193
242
276
6312
6394
252
1881
6426
1701
1810
6783
15
6403
6410
6426
349
21
4732
406
4804
488
53
17
523
4868
4895
548
568
641
652
60
676
678
850
882
893
1185
1584
1803
5766
2176
