active_time
12428
486
546
1801
786
1831
846
1846
635
124
184
1876
864
1192
3021
3081
1312
3141
244
1254
1366
246
5294
3424
4688
3544
1518
3667
1054
3763
1257
4174
4234
1546
4294
4354
366
4748
1267
4474
1638
1271
4823
1658
4934
4568
1331
15937
1464
5174
1194
2869
16271
16331
5234
2888
4628
3823
3364
4778
4904
1666
666
4414
2890
2930
5054
726
1718
1778
1133
5294
16391
861
16440
1995
872
16500
2010
2068
2479
905
2539
965
1025
2991
2599
2659
2719
60
7176
7223
7343
2839
7441
1457
120
7977
8277
1637
8711
8411
8862
8471
1577
180
1863
8651
1709
1769
1773
38
287
98
9358
1803
2884
282
9568
1921
9915
511
14968
14968
10320
1944
10500
2371
9406
12192
10661
12312
10777
2428
1986
9688
12477
10893
2542
1134
12558
11000
10080
347
11033
11065
2939
2082
11125
2094
11185
2154
11245
2248
11785
2779
11952
12072
2415
12252
2524
2530
19439
577
12372
158
14816
2605
12507
2622
12522
2963
2989
12693
12873
2357
2932
765
12933
12993
13282
3394
13342
2695
13372
15170
2740
15213
13492
5381
13552
13649
2791
222
13709
13769
15960
1165
697
13802
3041
5833
1225
817
877
937
1117
1177
2796
14409
1237
342
14649
2856
1365
402
2916
14848
6997
1513
1519
1579
16733
1694
1754
14968
2188
1056
1056
2368
15017
15077
2488
1056
15
1406
18970
19030
1166
27
15198
1226
1346
1586
15362
1624
15366
15382
2981
1684
2682
756
15486
1920
14289
14349
2420
2480
15497
2540
14788
2711
15671
3915
15791
15911
3169
3229
67
2029
3520
3871
16373
2602
240
16433
3891
3892
3103
3174
3912
3938
116
635
3234
4529
3735
16853
4889
2661
17093
2691
17153
2721
17333
639
5008
17393
5067
222
17453
2853
5837
5297
705
17573
2854
17859
5357
5417
2864
18407
18467
18570
6744
2947
5477
3007
7331
3334
7437
825
5537
18804
3685
3331
3693
7589
18910
3993
575
877
4100
884
4151
917
4200
354
4372
935
8684
425
995
5567
5582
4781
4901
5612
5201
19439
1055
516
996
576
5501
696
1157
5561
5621
11897
6492
300
197
5974
18495
6546
12256
6371
1236
12796
7218
6580
7057
1256
7529
13577
7940
7960
8312
8664
9280
9562
485
9583
788
14955
622
9629
9955
16015
10451
16075
10950
11010
11130
856
16620
16621
16905
1265
11657
11837
7469
12196
816
17504
12376
936
12556
17624
957
17669
12856
12916
17924
13313
13512
13517
674
674
704
10101
18164
240
14475
781
14535
785
18295
3294
1106
14775
803
15023
15143
15595
15715
399
847
1347
16195
16255
16615
9340
16965
17145
615
17264
876
17324
15
937
759
7116
5634
672
5754
17384
6048
17444
6094
659
6069
17564
6154
6334
6214
689
17594
6514
6634
6754
6814
17654
360
6874
757
6923
7515
7003
674
7063
7123
725
7242
7787
1017
7967
7275
17849
9063
7335
420
17864
2771
7395
1032
17909
1092
17954
17969
7662
18014
480
869
18044
8532
18089
7907
18134
18149
8087
8207
8267
540
8387
600
8421
1184
3601
8481
630
8832
18254
660
9013
760
18435
120
777
1288
1317
674
9063
18495
1389
704
180
180
14305
1827
90
2166
141
60
6
3209
3658
60
180
809
17834
929
989
43
3618
1049
3709
1109
3757
476
1169
4238
3986
4095
4597
4706
4913
5020
504
1199
5142
180
4766
5957
5957
5370
535
1258
503
17205
5897
5202
4973
5537
5597
538
70
5657
229
1347
286
6125
526
586
1444
646
5957
539
6787
637
5985
1685
725
732
1745
7228
6171
8913
6196
1263
2001
1323
2110
6332
2465
150
6392
7503
1703
6446
2875
915
188
3319
3357
2333
6543
3362
587
6593
591
7672
6642
230
7720
623
7773
7804
3598
205
265
2713
2959
6732
633
6223
6907
697
7016
7136
748
7288
797
7320
852
3698
282
3796
342
3943
392
7443
452
4043
4103
3430
457
375
4163
4223
855
517
4438
547
4650
7510
4931
7580
3573
5026
984
5086
3603
60
5135
7657
656
5292
5389
8585
1008
437
497
406
25
552
732
8733
672
8793
8164
8853
887
54
466
792
7366
947
968
1061
1141
1001
1108
826
19
995
1055
1147
8224
100
180
8305
1013
1583
1643
8320
8349
1763
2053
2113
2173
2273
2926
2393
2453
2503
1185
1260
2574
1292
2697
1366
8645
2846
1604
1608
67
8913
3019
3322
3382
1724
315
1245
1336
2322
8260
2442
1419
1484
394
3445
3512
417
10605
1512
119
2809
132
436
2914
1686
594
469
1693
3091
1841
1973
2022
3675
84
2082
3735
2142
2202
4031
4653
2502
2573
2618
6787
74
2633
2693
8163
2749
2854
237
254
2986
8861
3016
8868
9158
926
941
9696
3185
3204
3299
3375
322
420
3495
382
3555
3615
612
442
3795
502
3855
562
300
4825
85
4885
60
48
1595
1655
374
120
6367
622
6847
682
7027
704
7087
43
7122
180
251
7600
7660
18067
4123
7840
639
4227
7882
7942
360
8122
8167
879
732
8173
5600
377
18843
2066
5660
19135
2074
792
8243
852
8249
8360
8420
912
972
8599
764
1202
8659
1354
8719
1360
1426
7955
145
1475
205
265
283
1697
8489
806
1081
19970
19970
9108
866
19970
1757
56
19150
9188
1877
9208
9268
19469
9388
9394
2597
19638
959
2897
9415
1000
3197
3557
9516
501
3643
3703
561
9756
19910
9825
10133
621
1304
9936
4219
5467
10393
10403
3100
10425
10485
19644
10781
10605
19730
4520
4940
12288
19790
19850
5420
819
19970
1527
5720
5780
1593
6314
897
6483
957
14294
60
7383
269
7923
15150
7940
499
120
7985
8045
8205
180
1982
8729
8811
1141
1184
8991
9111
1113
1113
9433
9493
759
18419
18539
5540
50
434
3284
3336
10066
1328
10425
11261
11441
1448
11822
1467
12228
12348
13188
13248
13308
13368
1533
13428
3484
3882
13837
13897
14128
1635
1712
14414
8333
14678
14771
14981
1731
15090
9315
5429
579
93
1791
15330
5626
1811
15479
5904
8351
3604
15818
4002
4062
16178
4267
16478
346
16598
380
16718
4526
487
17360
4706
17420
1871
17767
4876
7344
2006
17947
5189
7464
5446
18067
5514
536
1506
5746
5806
554
1077
5935
569
5995
6047
2256
6153
440
6262
4766
8112
6322
2769
250
6486
456
310
6956
7104
7164
7224
18127
18247
7284
4331
18659
7404
232
8351
736
81
796
93
7524
7644
4976
7704
7764
229
12
289
349
844
378
71
2192
963
124
7958
1102
608
632
692
133
826
5900
123
992
1098
1508
1614
1617
948
144
1988
1448
15419
2105
1568
2312
2422
2045
2602
8232
2192
1113
7790
1245
2372
148
1414
234
11878
166
1686
60
1738
1798
2482
99
206
1858
2409
112
2662
2529
2829
2867
2962
3022
3082
4598
2677
3083
3121
3165
2758
2930
2847
3225
2862
2892
120
172
3532
3547
3755
3986
3990
1207
2929
1626
4176
342
2996
2237
4441
3094
300
232
180
3297
240
3357
456
3432
264
3532
3532
3532
274
334
3875
743
2967
352
5
472
3970
882
5830
616
1002
53
18729
3988
6090
3996
1146
360
1325
244
1453
3998
4043
4088
405
6405
426
4131
531
252
606
6135
1635
255
651
670
4216
6285
6225
4261
4321
699
6405
402
4538
306
190
462
6345
4598
30
803
2073
852
60
67
105
1062
2646
1086
165
193
1191
1385
1549
2903
2978
3023
3043
3331
670
1056
1131
3881
1575
804
864
4215
4395
1164
4930
1665
5290
5470
1710
274
1455
1729
5530
5770
1868
1898
2213
404
2470
5948
2570
447
1671
2631
2595
2595
2595
2595
264
1816
1731
93
504
564
804
1756
153
871
324
1936
758
2116
2176
2236
744
2296
950
2356
2730
2805
2535
2595
2820
2865
2880
174
2948
1071
4885
505
3077
565
3097
3127
3166
3227
1256
3532
3102
569
604
3711
681
1104
684
3771
744
4061
4095
1349
1044
1104
4515
4635
4695
4755
2682
864
4870
1044
1487
120
29
2862
1284
5410
1344
240
1404
3218
1514
3284
1704
1764
3569
3663
397
4028
517
5830
577
4105
1153
1596
1944
6008
2004
931
4165
5374
4285
6094
667
1010
6214
4300
4345
1041
6744
727
8004
1056
6334
4405
3738
7644
1131
344
9539
9539
8354
1148
8414
8438
1196
8715
9059
9239
8558
4465
8665
4585
4825
1283
4885
9005
787
312
9119
9179
9584
3659
836
9299
858
9359
9479
9539
1304
1440
808
9599
372
1455
9613
1490
11524
15524
11764
1509
473
653
15524
1544
953
1973
13584
1151
212
9668
3893
1626
452
14206
1590
14266
9687
879
9799
471
10624
10804
1711
12412
12472
12532
180
12652
1028
12808
1045
14515
13107
432
13167
1951
13227
14725
13347
14905
1085
1137
13404
13704
13762
13822
13882
13937
13966
1170
413
14026
14146
15235
1530
593
641
884
944
15360
1595
1004
1651
1114
1294
987
473
1354
49
109
701
14296
758
784
1013
14416
1253
1493
1369
60
2033
148
1234
14431
268
2153
388
14530
44
14545
2393
1891
14665
2011
14785
2191
2371
15025
15
61
1508
15085
2431
1553
3833
4613
412
2063
2123
512
5134
180
3712
3592
480
540
15160
2327
720
3772
4786
4786
15175
900
4786
3952
960
4606
4241
2342
4422
1200
1399
4486
1260
1304
4786
15342
1352
255
15524
1230
51
101
58
2387
195
1429
1444
1447
137
53
1613
233
93
1793
293
1952
353
2607
2003
2206
2229
2790
2289
2307
2324
2940
3277
3427
2993
1892
315
2402
2462
5788
5467
5806
5728
555
5981
8
5921
68
562
6521
2552
2567
167
904
7361
2697
170
2727
7958
7301
597
1024
7662
8063
7928
2820
7943
2835
7973
8003
8018
662
1168
110
1279
1388
8048
671
9301
2865
657
2970
8221
2995
3010
3069
706
1396
8281
1996
8401
2536
2596
3397
2836
8098
193
3136
8143
3406
1765
214
8145
9181
3586
8191
9301
375
3099
435
8206
544
664
724
1156
784
1516
8341
1936
2753
2776
2896
2956
8521
3046
3346
3474
390
3526
3646
3472
4316
3946
3954
4654
510
1043
1044
1044
608
1179
728
170
1119
196
1149
1448
1179
180
60
120
1299
300
180
420
1479
540
1825
1899
1888
2214
2221
223
2281
270
2461
2581
2641
285
2701
2761
2979
514
7444
7444
3159
3219
3327
3387
641
213
5061
2287
2407
222
3447
788
2696
223
5965
2756
3078
3273
8263
3752
3992
4078
465
4248
6313
4297
4357
4488
6453
612
3565
4499
1091
6527
4663
4680
4686
4256
450
6542
4616
4734
4794
4964
696
5119
5167
5487
756
5287
764
534
5568
806
5838
866
3632
5845
6784
405
6063
6079
7589
6139
7621
238
6259
893
908
8035
6328
6343
8050
934
994
238
238
6602
6623
6638
6668
1153
59
6844
1160
7024
7204
4018
7264
7384
7444
1214
848
7504
7777
7837
908
968
7920
7934
283
7994
2249
2249
317
1028
359
476
506
1043
1044
2930
3050
6502
3243
268
3243
8152
1259
110
8263
280
22
166
177
1614
328
354
1900
451
340
1960
566
647
119
659
677
2057
722
2087
765
460
600
513
193
772
791
195
850
865
210
20
2279
918
240
248
1151
1271
251
1391
2373
386
573
2404
1468
311
1524
2419
2012
2012
1569
364
1854
553
1915
70
178
130
151
1945
2930
1247
8892
9108
9048
1291
9157
9310
1975
9195
9253
889
2005
2012
369
903
1208
9430
1295
9550
9610
9654
9708
2042
9715
9770
1265
1384
9778
10250
9853
9913
2139
9928
2184
600
1329
9988
10003
10047
2249
10052
12566
10130
10190
11779
1423
1483
10489
10538
11839
10838
11078
1982
1445
11244
11304
1505
11473
2303
11970
11670
12070
1536
1385
339
1604
720
398
423
12370
12397
438
2466
12457
1611
12506
11550
780
31
12566
949
1009
91
1118
596
11869
1178
2656
11899
60
493
2664
2724
2810
6056
11929
120
120
2870
1558
7161
12310
892
1288
151
850
15
910
1671
30
925
211
215
1490
1614
11957
985
1755
275
60
12040
279
1003
2012
2127
1018
2142
3374
3494
1029
3554
396
3674
456
536
3854
3914
7
1209
4034
1269
4154
1389
371
4814
4874
5114
656
1640
5174
3373
1809
5354
2166
660
5456
6112
438
495
6172
6232
4
6292
840
6701
847
214
2355
1059
7061
229
780
1945
1452
1479
7631
7691
1072
7751
1144
1580
8220
1204
8540
2487
1700
1869
1989
90
2022
127
2280
52
326
67
139
2604
2502
386
2295
234
2724
3091
2370
2430
2472
1210
120
690
232
2559
446
2589
300
1100
336
780
570
112
615
247
675
1150
735
870
765
930
1050
2664
1065
284
2783
304
820
3003
3155
1115
364
2949
2949
60
3215
3253
99
3313
3373
114
183
303
1195
363
174
209
2153
501
543
60
595
73
576
483
1394
1454
1694
305
1754
344
381
2033
269
2093
1135
3132
2329
1375
441
3162
1435
3207
3207
1480
655
3207
3292
355
404
1506
3245
325
3277
5609
2374
621
1551
1686
185
2665
1806
228
1895
3352
1955
3431
715
3760
775
3880
895
3940
4000
110
4829
1015
2574
1075
1195
1255
1334
4060
4180
464
4480
2664
4600
170
2690
2760
2775
5180
4769
636
2794
2679
5000
484
1450
298
2839
2885
2840
5308
5357
5417
5477
5597
5609
2934
2947
2946
314
60
1521
1536
1566
981
237
996
248
1116
2015
2241
238
1101
2301
2361
1131
1146
2514
1791
2020
259
2558
2618
2888
2634
3061
4824
319
3110
358
3283
5664
3603
3659
3815
4022
482
4644
4884
5544
60
5724
5784
542
240
6264
8579
6324
14206
14206
567
6384
7282
15598
7402
669
7461
10129
7581
7878
2132
12446
120
8227
773
2785
9359
833
9419
2900
953
9479
13173
9539
1279
1033
609
9599
2937
3117
13617
13977
9659
966
10018
1097
10189
10298
722
10766
11426
11606
11846
12026
12326
12719
1208
14558
12813
1213
12933
15399
12993
180
180
13113
60
1262
13233
1354
13562
13737
13857
1414
1463
1752
300
2481
360
420
16
126
14266
14378
1932
15
426
1981
486
158
546
218
636
1592
222
15039
681
1947
15339
15598
1157
2447
711
7804
771
816
831
846
3728
3788
7804
876
921
14206
15
320
149
335
31
47
120
180
425
159
440
530
857
716
142
875
935
4108
1070
1119
1239
1299
202
1356
1412
871
4313
342
4493
2007
4553
2049
462
2439
2445
549
2567
5623
2867
580
2952
662
3188
3308
722
3548
782
14967
3668
6856
842
6882
3968
4028
7365
1183
4048
219
1265
4063
4093
79
7654
7804
3012
4138
396
4193
670
973
5002
1000
5112
919
1812
5285
5461
1009
5739
5942
711
6107
6304
19730
733
6484
6604
19745
19880
6664
748
4408
4468
1073
6726
20403
6747
20403
19895
6908
20031
20090
6978
20196
7185
7305
20228
808
20231
1111
20313
7425
7474
6937
20403
832
60
61
21151
20373
113
336
122
20448
456
505
20556
610
687
7534
1243
747
20616
867
158
20976
21131
10785
2259
10958
7549
7594
2486
2525
20586
3039
172
237
7639
3459
20916
14364
7714
4348
21148
264
4609
5683
4772
4786
4798
4891
265
5011
279
6244
5186
5231
17158
5284
287
5414
21151
17389
622
5747
6130
6190
6380
6436
60
1077
6648
321
19215
480
480
6877
120
1361
19685
7378
7438
329
240
7569
332
7725
180
7801
8302
8521
8647
360
240
660
540
9048
1263
9669
353
1320
9729
3195
3210
2220
9848
3120
10609
1308
259
11792
12071
366
1580
3315
12443
12503
12957
396
13114
416
13377
1323
13548
1368
5571
1520
4017
3255
360
1808
6099
4244
14604
14825
14945
2408
2468
3375
2528
15005
300
2708
15408
15948
3359
4483
16096
3474
5295
3534
3474
16808
4563
3526
4075
4135
17048
3586
4184
562
4353
17218
4376
4698
131
4393
4768
4453
17569
5004
18206
671
18266
3414
18915
19514
688
568
19539
19659
583
120
673
849
909
4503
4578
11312
4623
4653
4683
296
3627
5190
4852
5295
47
5124
3748
356
60
885
476
945
1005
536
645
705
1091
420
480
56
1076
5169
519
1121
1220
1125
1761
5256
3687
1802
1897
2390
1133
1160
1175
372
1205
1265
176
1505
510
236
4288
432
1520
242
1641
255
1671
5158
176
5398
643
658
1776
5533
733
6368
1957
315
6837
1083
8056
2750
6891
1143
3290
321
3350
34
3590
3650
3928
236
4408
4435
4499
240
5278
446
5338
7008
5516
531
7023
6068
7053
6428
6608
6717
7180
493
6777
7248
7323
7569
6921
498
510
510
6936
6963
6978
8056
506
7068
7098
7113
7150
56
420
3241
3301
3301
7278
7360
495
7479
7494
7524
3329
7584
7614
589
649
7644
81
360
769
3329
375
405
480
229
289
874
349
889
409
904
7764
8002
510
591
8025
934
1069
152
166
60
60
1795
2134
120
2251
180
619
270
2461
385
3121
10921
2507
10964
11007
2687
2627
11187
11307
11427
694
11487
2987
2807
2927
3647
11667
3047
3287
3407
3467
3527
4487
3707
4907
4307
799
92
5147
4607
4667
11727
5387
312
11862
823
11907
6197
559
2463
60
6252
5267
12076
11847
5687
2749
5927
792
6167
6601
4104
6661
4284
13625
6721
1632
4524
12016
1692
4644
7381
14645
7441
6312
14825
12436
6432
12616
6492
12969
17574
13018
13078
13138
1009
1039
13195
13315
7801
13327
16265
1289
1492
1552
13387
1677
1867
16385
5538
5598
1897
13805
1784
5613
16574
7879
1786
14465
14585
1821
7081
7201
7261
16645
7947
7501
14705
14945
5759
7561
109
1941
16725
5879
1917
12
6686
15665
15725
7292
15965
7621
2311
189
7680
649
16145
709
2322
7800
72
2333
132
7860
16860
949
252
16205
8340
1129
2352
7819
1174
1294
210
16325
2412
1353
315
1413
6841
2761
2881
2103
2375
2941
9713
2283
16454
2643
573
2686
2746
732
17244
17364
16604
2850
283
1132
3324
852
16695
8110
1272
60
1332
4344
1392
4404
1452
4726
4786
4846
1745
1192
4966
1771
16785
5188
1831
5248
343
5358
373
318
1162
5418
1222
403
1237
378
1297
16875
583
529
5448
1207
5493
1846
829
1882
1321
463
493
553
16934
1404
17534
1589
709
818
1913
17574
5698
6746
1402
613
6983
1986
7387
120
8220
180
169
2095
6122
6122
6122
949
6122
639
8580
1449
2096
669
8640
2156
13
6602
8820
1709
2318
998
140
1769
2592
9060
3408
9240
1889
769
3648
985
240
9660
200
9945
829
5071
10797
2447
432
46
518
5245
578
2576
889
3108
3288
698
1543
1573
2135
2416
5734
3348
66
758
984
120
300
244
578
120
1753
878
180
3708
6024
4164
5939
4608
4837
4957
5137
1045
5197
240
1847
1847
180
1345
1374
5305
1494
240
480
5314
638
249
6542
698
2269
5359
489
758
5404
519
818
1108
534
5419
549
1153
1072
1513
5479
1378
2434
1438
5524
5554
5569
5644
1558
5749
6989
1631
1661
633
5764
7664
7724
1603
7844
1721
7904
1781
1165
1663
8487
7964
8268
5794
878
5914
1693
6009
998
2100
8009
1811
2508
30
859
8328
1871
4464
4275
6122
1727
1966
5175
6302
8487
360
1813
6602
1847
669
60
60
180
240
6160
1228
60
6190
1892
729
759
6749
6809
1982
2006
810
1205
2220
2568
919
2726
923
2846
420
3266
983
3435
3555
4515
1103
5235
5507
5860
5980
6040
6100
1385
541
2743
2743
2743
2743
421
2195
1006
1055
2911
2233
1325
1445
1565
1625
1883
1884
1885
2014
2117
6145
299
1358
2164
186
2188
1380
2230
1043
1391
6280
2513
209
2811
6869
2362
702
762
1223
942
136
1002
179
2387
2447
63
481
1952
1062
2477
330
1047
88
721
148
1107
2500
2511
1159
88
1175
2578
333
1077
1240
1137
2623
1285
2743
1375
1495
1180
1210
120
1205
155
1599
143
8187
8187
8187
2279
2339
2857
2911
296
2579
1270
2759
356
1300
1315
387
1360
1405
60
52
76
1465
498
1565
134
1859
6479
2219
60
2399
2519
2639
7587
2819
2879
916
8127
3659
11731
1268
1569
4475
438
206
5232
5292
5352
5568
5748
8297
1044
708
6166
582
8312
55
6539
6599
1048
741
6659
8692
6769
26
9379
72
871
7707
7767
9423
9483
4441
7827
9542
7887
9748
8187
9987
949
588
5526
3059
1236
3419
991
3899
8222
1270
8237
8267
10755
4812
8346
8376
1090
8496
1120
1132
8733
1149
8845
9174
1209
9271
239
60
518
638
698
878
746
9652
9695
9910
9933
10017
402
462
240
10032
522
642
8582
10182
8686
8626
621
10215
561
10275
722
8866
681
9128
9106
9236
9418
1732
10635
9778
9298
6987
215
938
8994
782
10034
10539
10018
968
10815
10274
250
10357
4388
291
10539
1025
120
10974
60
4999
1040
825
1070
10370
11069
842
11129
11249
1315
11369
11611
11671
11731
180
236
120
1085
6427
1115
1230
1260
1355
1527
1587
7702
1627
1631
1656
192
8179
2381
2703
2823
391
2883
3123
3243
3903
4139
4146
180
4148
223
228
8449
4328
252
4435
4489
414
441
8569
4939
5119
5179
5239
5359
255
5298
5493
5707
6307
256
6367
8630
8630
5598
7416
6198
6487
6507
6438
6599
6541
6797
471
6857
414
6996
7658
356
8394
7656
7815
7776
605
7859
7807
268
7979
8753
8039
8825
7849
8840
623
8119
271
8239
7853
7854
9504
8299
618
7914
7974
9108
8094
9122
8154
1105
591
8274
1135
73
8359
8482
331
8536
8581
8630
8681
620
9187
133
4820
8888
1457
1502
9292
9098
9106
1644
9109
8404
8434
9367
9423
9439
9449
9455
9138
657
3332
8464
3632
8494
9232
476
5070
525
645
5221
501
9247
8575
765
861
9277
486
9307
441
15
951
471
959
486
971
986
1030
1060
516
9504
1120
1185
651
48
90
360
348
801
600
615
576
1275
765
795
1349
1379
1409
951
1551
1611
681
1944
105
193
1036
345
2353
2833
660
2893
705
846
1096
780
1104
3092
3272
291
3512
1112
3572
3692
2642
4592
4712
4728
4788
327
4812
4890
976
5130
5238
1051
1435
1488
1121
395
1127
1164
819
1209
1548
1259
1274
1390
1563
515
133
455
1405
1818
2008
79
277
635
2642
1244
1143
109
755
815
171
1038
408
27
845
1593
2720
505
950
2750
1692
2750
872
1008
1931
2003
2013
2034
885
2094
60
2214
2374
2484
2561
2582
111
180
180
180
275
1068
2163
135
2283
1098
431
2311
1113
2495
1143
161
120
1158
2262
1188
344
180
3012
3072
3101
3989
4049
456
347
1218
407
3640
4231
4109
4171
3430
4506
502
4788
4261
4321
546
4416
697
4672
727
675
5366
4728
1231
1241
723
5014
703
749
175
767
1286
4818
225
555
1358
252
297
1425
1580
1632
1692
1754
4848
341
4878
915
2103
374
4908
4999
432
1915
231
2555
2615
300
492
268
87
386
5020
5021
60
2630
2247
446
5074
2645
5115
2675
5366
2690
2714
517
532
577
1019
105
637
107
1034
1049
747
1229
1109
1229
162
813
1154
60
1169
1199
147
1124
47
207
267
856
387
887
1214
123
1270
1315
1229
1351
940
171
1035
1080
1140
1441
125
1735
1975
1561
2095
2232
1912
153
97
1486
87
1501
1516
779
959
1687
1576
1391
1316
1375
1912
540
540
600
1642
1767
1767
133
1657
720
120
300
1702
1717
1731
1772
1807
1837
1897
1244
600
1752
1767
735
750
507
781
796
886
60
901
916
567
747
976
1012
1827
249
839
686
4058
716
690
1102
1132
4418
1332
4298
1392
1452
180
4118
240
248
1572
4418
1883
1898
1946
1976
1991
2040
1632
2091
2181
2196
180
2620
321
360
540
3544
454
3724
514
574
150
1853
257
3904
1916
261
3934
3964
2121
626
4024
6212
713
6272
716
6387
6447
717
2226
6507
777
2680
6989
6978
367
6997
7054
837
3301
3361
7061
3421
75
14
1017
3454
7076
7106
8034
41
362
3784
405
1042
3844
7091
569
281
1621
7121
596
7168
3001
7213
2771
41
30
3214
161
105
7258
195
7339
221
221
593
3994
245
7418
1101
286
5912
5972
6032
1091
7598
7778
7898
8018
8034
316
101
415
471
1183
3
1228
507
101
522
1243
161
1153
702
732
1258
1298
1208
1681
1741
397
413
1801
2041
2461
2701
1328
2941
1432
394
3061
1334
15
1349
1364
1529
2422
1571
1402
3110
341
1462
3350
521
3590
761
4010
1501
881
4070
1591
4184
1061
4594
1508
5372
221
5492
653
1636
5672
1510
6092
1535
1576
37
337
1584
533
416
300
399
84
411
454
510
144
1651
1711
180
401
803
803
461
511
544
204
1001
604
1798
634
1918
2338
2422
2729
60
180
120
55
480
559
80
24
574
660
720
120
240
220
773
840
788
225
999
900
1181
237
1601
300
960
649
2020
2080
931
664
698
240
713
1020
1440
803
1620
2669
3383
848
3520
469
3610
4282
4282
3910
4008
1179
4071
4131
1710
4282
140
1183
1243
240
4191
4327
4327
1363
1378
1407
1452
4222
472
1661
1907
1917
4327
1960
495
2140
521
2184
359
364
2186
1949
4297
2142
2382
305
119
1080
2230
424
1380
1500
4327
1680
2559
2275
3144
2459
2474
3297
2489
2519
1800
1845
2549
2609
2729
3341
260
315
195
345
405
1901
495
1875
465
525
293
2442
609
639
360
669
240
470
834
2475
1314
1494
1614
410
2499
1757
349
2613
1889
1969
2675
2784
2904
2389
2449
508
3084
493
409
718
3267
2680
3150
3270
3450
3690
6365
4350
5562
4950
5577
5646
5480
5657
658
5547
60
75
120
2440
180
5954
598
240
3307
3316
3330
5980
778
5607
5622
5637
5644
5991
1035
5651
748
5688
786
5706
568
5811
139
1578
823
5886
846
5946
1003
1063
1026
60
1243
1303
120
1870
207
5952
1875
6156
1423
1082
5965
2175
60
267
2535
5976
2673
3287
2733
276
2994
284
342
407
3107
450
4701
7671
7671
3167
2934
402
3336
2475
3381
6223
3441
6036
3682
4092
501
4308
